"C57BL6_1stInf_5dpi_rep1","C57BL6_1stInf_5dpi_rep2","C57BL6_2ndInf_5dpi_rep1","NMRI_1stInf_3dpi_rep1","NMRI_1stInf_3dpi_rep2","NMRI_1stInf_5dpi_rep1","NMRI_1stInf_5dpi_rep2","NMRI_1stInf_5dpi_rep3","NMRI_1stInf_7dpi_rep1","NMRI_1stInf_7dpi_rep2","NMRI_2ndInf_3dpi_rep2","NMRI_2ndInf_5dpi_rep1","NMRI_2ndInf_7dpi_rep1","NMRI_2ndInf_7dpi_rep2","NMRI_oocysts_rep1","NMRI_oocysts_rep2","NMRI_sporozoites_rep1","NMRI_sporozoites_rep2","Rag_1stInf_5dpi_rep1","Rag_1stInf_5dpi_rep2","Rag_2ndInf_5dpi_rep1"
"EfaB_MINUS_20371.g1738",12,1,24,50,57,978,71,1737,4773,12673,2,178,895,5,4996,2200,3313,53,2,4,8
"EfaB_MINUS_20371.g1739",14,21,18,56,73,1163,110,2491,1769,4983,0,294,305,3,58,18,8144,1247,2,5,15
"EfaB_MINUS_20371.g1740",0,0,1,10,0,73,8,258,242,963,1,42,78,1,2,1,93723,22908,0,0,1
"EfaB_MINUS_20371.g1741",55,94,43,148,139,5490,600,11630,10446,24255,7,1252,1565,3,14832,25917,42737,3495,15,51,53
"EfaB_MINUS_20371.g1742",5,0,0,8,7,162,17,478,11153,19267,2,60,1844,0,102581,159048,13578,6467,0,0,5
"EfaB_MINUS_20371.g1743",24,28,24,53,68,1825,115,5953,1507,4149,1,262,248,2,23,41,3523,466,9,14,20
"EfaB_MINUS_20371.g1744",62,62,52,243,290,4217,478,13517,3401,8130,5,1000,432,8,257,271,17254,2095,19,33,67
"EfaB_MINUS_20371.g1745",30,28,27,79,88,1840,171,3022,14008,27526,5,474,1743,4,24535,44334,20847,3564,8,20,31
"EfaB_MINUS_20371.g1746",19,8,14,56,43,1252,182,2505,7089,17895,6,436,1141,2,677,464,9720,312,3,4,13
"EfaB_MINUS_20371.g1747",234,252,207,804,960,12405,1278,40256,27737,63836,13,3008,3466,13,125954,15680,38841,14252,61,71,246
"EfaB_MINUS_20371.g1748",7,0,13,24,29,426,34,1592,1221,2674,0,85,248,3,2679,12999,3665,1144,3,0,7
"EfaB_MINUS_20371.g1749",7,9,18,47,44,682,85,2222,4091,9614,1,237,622,2,13653,18873,3395,484,0,0,6
"EfaB_MINUS_20371.g1750",26,42,52,58,125,1683,146,5818,1620,4050,3,375,220,0,90,238,8483,724,6,15,46
"EfaB_MINUS_20371.g1751",113,29,202,650,774,10913,653,23748,38175,91725,34,1671,5923,36,3035,3589,9699,326,56,21,119
"EfaB_MINUS_20371.g1752",6,16,8,23,17,659,123,2429,4456,7625,1,328,366,2,127,122,3388,925,0,14,4
"EfaB_MINUS_20371.g1753",61,30,83,225,266,5170,358,13481,18006,39215,14,931,2559,11,35766,43030,47107,6630,20,19,63
"EfaB_MINUS_20371.g1754",89,126,119,233,332,5644,449,27036,8970,18158,6,1196,1384,6,9979,14980,25044,14019,34,49,111
"EfaB_MINUS_20371.g1755",16,21,24,54,61,1225,100,1691,2283,6122,4,250,528,0,8146,14019,22194,1252,8,4,15
"EfaB_MINUS_20371.g1756",292,377,422,877,1031,22081,1901,70999,18149,51594,22,4540,2618,21,215,142,76731,21770,102,169,315
"EfaB_MINUS_20371.g1757",24,34,30,388,147,3553,1660,23387,3282,10192,24,2949,520,2,164,346,4492,6034,12,43,42
"EfaB_MINUS_20371.g1758",41,58,61,122,166,3486,426,12071,8768,20346,4,918,1316,5,47257,21482,30835,4218,12,27,64
"EfaB_MINUS_20371.g1759",79,63,78,179,162,5122,252,14201,7415,15026,4,705,1373,7,7429,10527,8710,1739,30,41,46
"EfaB_MINUS_20371.g1760",8,26,12,65,17,1026,244,6155,15088,20168,5,440,819,0,357,1512,911,157,5,15,11
"EfaB_MINUS_20371.g1761",23,20,38,82,91,1649,287,6499,7991,14085,5,617,1221,2,77494,63112,7218,1991,6,13,22
"EfaB_MINUS_20371.g1762",44,40,56,152,181,3581,270,11174,7243,14266,2,571,1185,2,15159,16762,17288,4666,11,15,56
"EfaB_MINUS_20371.g1763",12,6,18,65,64,1029,101,2440,18911,35768,3,276,2234,7,19247,36371,5516,1544,2,2,9
"EfaB_MINUS_20371.g1764",4,0,7,13,10,133,6,584,23287,25646,4,34,992,0,160,423,999,250,0,1,0
"EfaB_MINUS_20371.g1765",79,64,101,458,506,7623,644,24222,33245,70610,17,1601,4149,10,56802,36947,35065,7389,24,24,65
"EfaB_MINUS_20371.g1766",21,9,18,101,92,1151,113,1601,4522,13108,4,329,962,1,1566,452,6292,1685,6,4,9
"EfaB_MINUS_20371.g1767",3,5,9,4,6,235,48,553,5746,8705,2,91,680,0,17874,11781,5357,957,1,2,2
"EfaB_MINUS_20371.g1768",56,94,86,160,225,4020,371,11510,9534,20726,11,1040,1389,4,17856,6936,25416,8278,21,34,57
"EfaB_MINUS_20371.g1769",3,11,9,51,47,855,35,1183,3245,5834,0,95,356,0,1709,904,1149,23,2,7,6
"EfaB_MINUS_20371.g1770",15,17,47,112,88,1806,120,3939,13574,28371,5,393,2204,5,21371,16085,5318,661,8,12,12
"EfaB_MINUS_20371.g1771",31,12,43,135,103,1839,156,3943,23587,40904,6,432,3974,7,163488,55560,13063,2675,11,2,22
"EfaB_MINUS_20371.g1772",5,6,8,162,104,2774,916,13489,2188,7695,17,1803,366,4,1095,966,1502,1523,8,7,14
"EfaB_MINUS_20371.g1773",29,29,27,156,148,2911,183,6469,4642,9874,0,448,607,3,119,242,9964,2501,7,26,20
"EfaB_MINUS_20371.g1774",11,25,11,140,39,1421,323,4388,1796,4914,7,816,225,5,237,93,1307,119,5,14,12
"EfaB_MINUS_20371.g1775",9,4,23,84,71,1229,179,3405,10403,22059,4,418,1397,6,37873,18945,34538,6106,3,4,13
"EfaB_MINUS_20371.g1776",60,67,115,262,301,5602,338,16416,14225,31612,6,867,2113,12,1980,2656,28531,5486,25,22,48
"EfaB_MINUS_20371.g1777",40,32,50,248,175,3106,220,3727,19331,49781,19,580,2997,14,22612,6102,35429,1493,17,8,18
"EfaB_MINUS_20371.g1778",11,10,20,51,40,493,57,1241,4631,10300,5,168,716,1,12596,12420,157,33,5,1,2
"EfaB_MINUS_20371.g1779",5,1,18,48,35,474,48,893,2998,8409,5,142,670,5,444,307,160,106,3,1,3
"EfaB_MINUS_20371.g1780",17,31,18,82,46,1553,128,5074,25149,41903,4,296,2529,5,25885,22911,7576,1087,13,23,17
"EfaB_MINUS_20371.g1781",70,77,122,222,300,4561,592,12420,13104,33378,7,1153,2297,5,26149,7462,26714,6043,23,42,68
"EfaB_MINUS_20371.g1782",50,49,82,113,185,2759,205,4465,7577,14525,4,535,887,6,9305,7186,7916,1229,10,9,45
"EfaB_MINUS_20371.g1783",0,0,1,36,1,32,7,42,88592,158563,1,11,8424,15,10794,1265,138,15,1,1,0
"EfaB_MINUS_20371.g1784",17,6,20,141,77,1363,105,2129,8988,22999,9,365,1811,12,50,102,252,86,10,1,9
"EfaB_MINUS_20371.g1785",7,2,5,5,6,158,21,465,457,877,0,26,87,0,66931,290914,651,6,2,0,2
"EfaB_MINUS_20371.g1786",65,106,115,158,230,4657,494,14596,3650,9714,9,1035,662,8,41,28,9365,2278,22,50,91
"EfaB_MINUS_20371.g1787",38,25,63,172,158,2780,228,6496,13154,28020,3,668,1918,3,39430,40249,10251,1245,11,14,27
"EfaB_MINUS_20371.g1788",2,0,1,11,0,103,5,147,19610,26645,0,8,1139,2,216,219,193,1,0,0,1
"EfaB_MINUS_20371.g1789",20,8,10,146,105,2778,441,12248,5563,11830,19,1350,545,4,208,567,1577,286,3,0,13
"EfaB_MINUS_20371.g1790",17,36,21,131,172,2864,117,3006,17715,35859,2,371,1504,13,6961,3673,12886,799,9,6,20
"EfaB_MINUS_20371.g1791",13,5,32,54,73,1134,88,1414,5207,12551,7,216,904,5,2663,2080,15076,2282,5,1,15
"EfaB_MINUS_20371.g1792",15,5,30,28,62,857,54,1771,5611,12888,0,165,920,6,3643,1469,4991,1706,4,3,9
"EfaB_MINUS_20371.g1793",54,43,51,230,243,4553,236,12304,12140,25813,11,783,1652,15,11935,7629,11953,1723,5,30,50
"EfaB_MINUS_20371.g1794",3,4,13,17,24,262,31,693,961,2463,2,74,216,2,478,382,2208,862,2,1,5
"EfaB_MINUS_20371.g1795",49,72,105,292,212,5179,746,15230,28718,56543,16,1551,3967,19,2815,1868,58147,18679,15,29,66
"EfaB_MINUS_20371.g1796",12,28,12,56,38,1073,207,5395,2239,4329,3,494,235,1,159,381,31006,7431,4,20,17
"EfaB_MINUS_20412.g1797",28,15,52,187,161,2346,163,6569,12804,29474,9,631,1959,12,7294,9711,38320,6406,13,7,31
"EfaB_MINUS_20412.g1798",15,12,36,57,55,1011,96,2373,6582,8999,0,186,482,0,3487,3018,1290,692,3,7,18
"EfaB_MINUS_20412.g1799",4,3,16,51,43,513,33,1691,3683,6123,1,136,312,3,1976,2938,2520,556,4,2,2
"EfaB_MINUS_20412.g1800",9,2,15,13,34,479,28,488,5572,9737,0,115,564,1,6554,2681,3208,198,1,0,2
"EfaB_MINUS_20412.g1801",6,18,20,48,43,1227,104,2971,3781,8478,7,251,472,3,8821,12113,4182,1181,5,7,16
"EfaB_MINUS_20412.g1802",19,13,26,74,91,1375,146,5017,5121,10861,2,374,741,5,11116,14401,10989,4178,5,4,32
"EfaB_MINUS_20412.g1803",63,97,94,188,214,4089,344,13323,10497,23648,10,975,1605,12,4132,6759,32513,4915,32,20,67
"EfaB_MINUS_20412.g1804",70,105,106,263,376,5173,358,15068,4307,11484,7,1080,774,13,148,88,17357,2790,18,33,87
"EfaB_MINUS_20412.g1805",11,9,36,58,56,956,72,2935,2574,5954,1,169,470,1,5617,5673,5921,1851,2,1,10
"EfaB_MINUS_20412.g1806",2,0,0,0,0,22,5,38,1650,1851,0,8,73,0,2614,6511,86,20,0,0,1
"EfaB_MINUS_20412.g1807",3,1,0,15,2,75,4,506,18605,22649,0,31,1375,2,14862,11543,1088,132,0,1,1
"EfaB_MINUS_20412.g1808",3,0,2,31,2,88,19,288,65600,86013,0,29,2906,3,475,650,703,124,0,0,0
"EfaB_MINUS_20412.g1809",74,86,97,254,363,7267,798,16143,20770,43709,8,1895,2167,10,23535,16169,34895,6361,28,43,80
"EfaB_MINUS_20412.g1810",5,6,21,31,32,609,51,961,3610,9832,1,144,669,1,1592,8422,3734,512,1,5,8
"EfaB_MINUS_20412.g1811",55,25,114,423,326,5454,382,9862,31318,79565,18,1020,5332,31,24989,14617,1396,242,8,8,37
"EfaB_MINUS_20412.g1812",14,5,21,45,63,800,96,1912,11297,23770,1,226,1353,0,6377,10550,10123,957,0,3,4
"EfaB_MINUS_20412.g1813",15,31,37,37,64,1081,92,3032,1983,4573,3,188,367,1,600,1842,3902,560,4,13,15
"EfaB_MINUS_20412.g1814",26,67,18,75,65,3082,234,12708,3943,6219,4,639,633,4,38992,36437,318,173,6,20,16
"EfaB_MINUS_20412.g1815",9,2,26,60,28,1022,64,2704,11910,19230,3,213,2000,7,128658,136156,8014,2013,1,2,7
"EfaB_MINUS_20412.g1816",6,3,7,13,11,225,13,516,837,2172,0,33,138,1,760,3162,835,132,2,3,7
"EfaB_MINUS_20412.g1817",6,25,6,151,25,1420,263,4086,7787,19443,5,567,776,3,10,14,1908,154,5,23,9
"EfaB_MINUS_20412.g1818",3,7,3,5,18,337,10,434,3347,6491,0,39,392,1,1317,1020,184,7,1,2,0
"EfaB_MINUS_20412.g1819",57,60,107,123,219,3436,319,8967,5865,15018,12,810,1188,4,456,758,20475,2519,12,35,45
"EfaB_MINUS_20412.g1820",1,1,1,8,4,63,19,408,13197,11635,0,25,312,3,340,3169,1306,133,0,1,1
"EfaB_MINUS_20412.g1821",20,26,10,27,48,1482,181,6133,1295,2472,3,394,171,1,591,2926,4771,1614,2,13,15
"EfaB_MINUS_20412.g1822",0,0,0,0,2,21,3,50,99,202,0,4,10,0,6475,19316,76,12,0,0,0
"EfaB_MINUS_20412.g1823",23,17,31,57,69,1519,88,2707,2746,7495,2,260,479,3,707,2629,6496,873,4,5,19
"EfaB_MINUS_20412.g1824",75,162,29,113,135,6763,737,18278,698,2509,4,1242,123,0,163,70,45427,19098,35,82,68
"EfaB_MINUS_20412.g1825",395,612,590,897,1205,28632,2724,106296,7326,21381,30,5832,1337,11,941,2404,780642,317286,156,281,475
"EfaB_MINUS_20412.g1826",0,0,0,1,0,28,0,27,13029,19669,0,0,2369,1,229917,157985,452,121,0,0,0
"EfaB_MINUS_20412.g1827",18,33,12,69,59,1833,145,5664,9534,17103,1,292,1524,3,13157,16390,2959,469,6,6,13
"EfaB_MINUS_20412.g1828",0,0,0,11,0,3,1,11,17336,16164,0,3,483,0,30,343,1,0,1,0,0
"EfaB_MINUS_20412.g1829",3,2,0,91,20,312,274,2157,13322,17864,5,556,712,3,1582,4306,965,311,0,5,5
"EfaB_MINUS_20412.g1830",2,2,1,20,17,361,96,1896,1541,2517,0,208,141,1,1956,782,838,580,0,5,5
"EfaB_MINUS_20412.g1831",43,84,54,170,122,4172,442,20857,6615,12230,9,844,1017,3,2292,3455,6894,7160,14,26,37
"EfaB_MINUS_20412.g1832",0,0,6,11,3,176,16,441,1932,3845,0,22,272,5,1557,6509,1381,180,0,1,1
"EfaB_MINUS_20412.g1833",0,0,0,5,0,8,2,7,14412,31317,0,0,1864,4,731,828,64,0,0,0,0
"EfaB_MINUS_20412.g1834",242,351,245,765,1056,18034,1962,36473,7381,21783,20,4332,1359,14,2598,468,20278,4098,67,159,290
"EfaB_MINUS_20412.g1835",37,24,25,82,68,2397,134,3478,1510,4487,4,308,204,2,108,16,11448,1506,5,14,26
"EfaB_MINUS_20412.g1836",8,3,33,59,100,1227,84,2547,2812,8247,4,371,542,0,1507,1871,3044,182,3,7,10
"EfaB_MINUS_20412.g1837",139,146,74,544,533,12320,1352,35659,15937,34152,13,2544,1605,14,914,259,9286,424,45,84,153
"EfaB_MINUS_20412.g1838",2438,1623,2579,9390,10455,172593,9703,659352,756586,1452452,246,24794,78921,560,20041,24880,269260,101923,796,465,1850
"EfaB_MINUS_20412.g1839",8,9,14,29,24,553,62,2411,1065,2286,0,139,217,0,9847,23226,1708,200,3,2,6
"EfaB_MINUS_20412.g1840",1,2,1,5,1,60,11,346,5017,5676,1,22,157,0,172,465,31772,3816,2,0,1
"EfaB_MINUS_20412.g1841",3,5,6,9,2,108,10,193,6813,7606,1,20,217,0,4,13,1521,40,0,0,0
"EfaB_MINUS_20412.g1842",54,102,80,176,198,5563,474,14688,5162,12882,6,1138,996,7,2049,1333,29976,8520,25,40,56
"EfaB_MINUS_20437.g1843",62,57,52,251,203,5214,455,11877,16050,34280,18,1049,2362,11,48766,18540,46754,7707,21,39,58
"EfaB_MINUS_20437.g1844",4,1,11,24,21,384,77,1203,6249,19517,4,143,1651,3,4,10,231,7,0,0,3
"EfaB_MINUS_20437.g1845",23,53,13,43,39,1979,148,3427,721,1897,1,311,97,1,37,38,9772,2628,6,25,14
"EfaB_MINUS_20437.g1846",0,0,0,0,0,19,4,20,4928,7678,0,6,781,0,69050,21206,63,17,1,0,0
"EfaB_MINUS_20437.g1847",6,2,11,28,21,519,42,933,2807,3033,4,105,214,4,179,132,1386,140,1,0,8
"EfaB_MINUS_20437.g1848",10,0,25,68,76,845,89,2006,3348,9703,2,201,761,5,64,109,6957,712,0,4,11
"EfaB_MINUS_20437.g1849",0,0,5,3,9,139,16,241,612,1145,0,32,130,0,3378,5763,2097,106,0,0,3
"EfaB_MINUS_20437.g1850",13,0,11,22,23,439,42,1130,1040,2804,1,109,245,2,465,712,3147,561,3,2,5
"EfaB_MINUS_20437.g1851",20,7,35,50,72,1160,73,3082,1893,5287,8,257,397,7,11,9,11395,1333,3,0,23
"EfaB_MINUS_20437.g1852",8,12,26,15,31,458,17,736,1142,2327,1,114,161,2,851,633,1458,317,2,1,8
"EfaB_MINUS_2074.g230",0,0,0,4,0,3,0,13,4367,3370,0,0,80,0,236,1861,0,1,0,0,0
"EfaB_MINUS_2074.g231",25,37,24,93,69,2536,106,5776,9077,21709,7,272,1443,3,8341,6396,119,27,7,14,27
"EfaB_MINUS_2074.g232",20,10,57,57,111,1419,138,5174,3984,10019,1,309,801,3,728,7533,796,337,7,4,34
"EfaB_MINUS_2074.g233",231,200,619,847,1113,18448,1016,48762,35686,93903,49,3063,8010,61,9685,24742,28554,9681,84,72,274
"EfaB_MINUS_2074.g234",7,0,7,25,24,465,13,850,1083,2879,3,51,270,2,3493,4336,560,11,3,0,5
"EfaB_MINUS_2074.g235",4,7,9,20,27,352,35,1239,1154,2274,0,70,139,1,2612,9857,1059,361,0,4,4
"EfaB_MINUS_2074.g236",6,8,21,52,44,728,74,845,9014,17873,4,207,1562,6,28612,3686,4742,935,4,0,7
"EfaB_MINUS_2074.g237",12,6,7,42,44,626,92,1079,1946,5634,2,188,482,3,14137,8950,9789,1841,4,1,14
"EfaB_MINUS_2074.g238",9,25,10,26,23,548,43,779,3642,3832,1,117,281,2,1195,1835,4059,428,1,2,8
"EfaB_MINUS_2074.g239",17,5,27,57,154,1794,112,1947,3236,8894,4,261,564,5,104,52,3797,354,11,5,26
"EfaB_MINUS_2074.g240",0,0,0,2,3,28,11,219,409,727,0,23,36,0,93,261,144,44,0,1,0
"EfaB_MINUS_2074.g241",6,4,7,31,15,531,139,2854,2516,4099,1,212,324,1,9505,44569,4718,1397,1,2,7
"EfaB_MINUS_2074.g242",353,432,383,906,1114,19917,2141,89181,26772,65562,34,5277,3945,26,58384,54439,37839,10412,133,173,372
"EfaB_MINUS_20877.g1853",0,0,0,3,0,0,0,2,22334,21490,0,0,552,0,0,0,0,0,0,0,0
"EfaB_MINUS_21549.g1854",0,0,3,18,6,154,137,1542,315,1018,0,234,81,0,99,139,25,5,0,1,2
"EfaB_MINUS_21549.g1855",82,55,150,337,452,6283,403,18602,16708,43603,15,1049,3536,32,31300,11546,15573,2211,38,23,84
"EfaB_MINUS_21549.g1856",4,2,2,35,20,678,90,1284,4997,8653,4,202,901,2,44880,12799,173,71,3,1,3
"EfaB_MINUS_21549.g1857",40,38,72,161,150,3596,311,9497,6069,14528,6,743,908,6,1380,1465,26748,1730,15,15,41
"EfaB_MINUS_21549.g1858",1,6,5,97,39,643,291,4113,852,3143,4,492,183,2,107,360,247,0,1,6,12
"EfaB_MINUS_21549.g1859",14,22,29,66,91,1460,125,2528,3443,7916,5,379,450,4,3130,18831,3983,352,6,15,14
"EfaB_MINUS_21549.g1860",31,29,36,175,189,2641,197,6139,11428,23362,8,543,1465,4,17811,4884,564,27,5,3,18
"EfaB_MINUS_21549.g1861",9,8,28,134,92,1933,201,8237,7169,16102,5,662,1358,7,153,631,21281,4202,5,7,8
"EfaB_MINUS_21549.g1862",22,4,42,113,95,1377,97,4136,7363,13382,4,267,982,10,161426,658204,13320,4218,9,2,5
"EfaB_MINUS_21549.g1863",3,2,5,67,39,1278,261,7854,5307,8936,6,599,352,0,888,3533,3001,711,0,3,8
"EfaB_MINUS_21549.g1864",19,36,33,81,109,3215,504,12067,1723,5006,9,827,351,2,249,642,186,99,14,27,34
"EfaB_MINUS_21549.g1865",22,39,34,91,84,1989,211,7034,14987,26101,8,401,1838,9,13398,20816,5908,486,9,12,20
"EfaB_MINUS_21549.g1866",56,83,81,149,122,4940,462,11084,10965,24800,4,765,1498,6,8544,9514,93673,11093,12,40,61
"EfaB_MINUS_21549.g1867",47,74,69,194,202,4152,387,17021,7897,16023,6,903,1168,7,13335,20414,4335,2535,16,28,66
"EfaB_MINUS_21549.g1868",13,13,18,37,33,799,62,2061,27363,47916,1,187,4556,12,245429,271395,3574,492,3,2,11
"EfaB_MINUS_21566.g1869",11,9,26,56,58,1016,132,3079,5874,11612,5,305,864,1,28649,32458,6115,873,2,2,13
"EfaB_MINUS_21566.g1870",11,6,14,31,44,661,70,1421,3572,6825,0,136,532,1,1772,2154,8201,1204,0,0,12
"EfaB_MINUS_21566.g1871",35,33,57,197,168,2552,222,10385,18271,34314,7,614,2206,11,7393,12537,17721,4216,12,5,46
"EfaB_MINUS_21566.g1872",2,8,11,26,18,479,94,1736,4612,9855,0,191,716,4,867,1031,12640,1593,0,1,6
"EfaB_MINUS_21566.g1873",6,10,28,59,52,930,94,2492,3535,6838,2,160,317,4,72,88,2955,464,3,9,15
"EfaB_MINUS_21840.g1874",34,23,65,237,262,4092,278,12239,22548,59699,7,880,3445,25,5910,5741,36831,7632,6,0,40
"EfaB_MINUS_21840.g1875",14,28,20,64,57,1387,147,2595,12625,28641,1,393,1901,6,28219,32628,6142,3054,3,7,10
"EfaB_MINUS_21840.g1876",13,15,11,20,49,791,78,2252,1461,3953,1,187,266,4,114,315,3755,576,2,5,12
"EfaB_MINUS_21840.g1877",7,3,19,16,41,536,20,1077,806,2329,2,96,214,3,2645,6054,65,9,0,0,12
"EfaB_MINUS_21840.g1878",0,0,0,41,0,0,5,38,53568,76037,3,4,2815,5,246,1472,36,0,0,0,0
"EfaB_MINUS_21840.g1879",27,25,43,163,111,2309,193,8342,12754,25178,5,370,1764,8,14421,47085,32270,4224,3,11,35
"EfaB_MINUS_21840.g1880",1,0,0,0,2,4,2,22,6178,5324,0,2,186,0,262,528,27,18,0,1,0
"EfaB_MINUS_21840.g1881",51,45,70,196,180,2631,247,8829,11320,26721,8,611,1750,7,1750,1729,8088,2371,19,8,46
"EfaB_MINUS_21840.g1882",161,196,250,449,632,9670,850,29513,10425,25232,21,2072,1830,17,15928,18372,37792,8517,75,84,197
"EfaB_MINUS_21840.g1883",11,2,14,86,63,966,177,4314,11709,22383,2,391,1973,7,39513,21289,26785,6582,4,2,9
"EfaB_MINUS_21840.g1884",0,0,0,1,0,17,0,58,462,502,0,4,131,0,55,572,32,2,0,0,0
"EfaB_MINUS_21981.g1885",26,25,52,56,96,1645,150,4949,2905,6582,1,306,608,8,3141,10903,21014,2423,6,2,29
"EfaB_MINUS_21981.g1886",49,48,77,155,175,2504,220,6137,3216,8217,2,568,619,8,1133,1139,5137,1289,12,12,47
"EfaB_MINUS_21981.g1887",1,4,2,52,14,633,175,2926,708,2309,5,466,118,2,169,259,13280,2715,1,1,3
"EfaB_MINUS_21981.g1888",29,81,21,152,99,4560,685,12178,11359,22372,0,989,1644,7,123989,20123,110465,19240,13,37,29
"EfaB_MINUS_21981.g1889",1,1,2,9,0,85,10,250,5031,8416,1,31,484,4,488,793,70831,50515,0,5,0
"EfaB_MINUS_21981.g1890",70,95,107,332,425,6105,527,19322,10287,25423,18,1142,1588,9,43,38,5161,3354,31,29,84
"EfaB_MINUS_22240.g1891",9,4,14,18,65,664,41,1439,819,1976,0,96,159,4,79,163,2551,366,1,2,14
"EfaB_MINUS_22240.g1892",0,0,0,20,1,40,4,34,43647,91191,0,7,6060,7,86894,28279,39,8,1,1,0
"EfaB_MINUS_22240.g1893",74,99,112,350,371,6268,604,24368,8942,22549,10,1481,1266,5,10106,6696,37747,8168,14,24,117
"EfaB_MINUS_22240.g1894",0,0,1,0,2,32,2,181,281,488,0,12,29,0,685,903,164,5,0,0,0
"EfaB_MINUS_22240.g1895",40,52,59,120,137,2893,253,8351,11946,25875,5,634,1578,13,8834,9223,10932,2932,13,18,53
"EfaB_MINUS_22240.g1896",2,0,6,0,6,45,15,91,8917,6745,0,25,190,0,1723,5842,65,9,1,3,3
"EfaB_MINUS_22240.g1897",11,14,22,76,53,2089,164,5645,2375,6578,1,317,450,5,1977,3985,746,55,14,12,13
"EfaB_MINUS_22240.g1898",5,2,1,26,12,613,150,2982,405,1104,5,415,58,0,119,243,100,44,2,6,3
"EfaB_MINUS_22240.g1899",5,1,15,33,27,477,36,668,2669,6982,1,88,546,3,5611,3261,3626,220,3,1,10
"EfaB_MINUS_22284.g1900",4,3,10,66,25,701,336,3788,823,2745,12,580,156,0,1173,1761,4006,3279,3,0,6
"EfaB_MINUS_22284.g1901",3,9,5,23,13,321,18,868,635,1896,1,61,159,2,108,684,2372,474,0,3,2
"EfaB_MINUS_22284.g1902",0,0,4,15,2,85,44,897,215,656,3,82,27,1,20,29,7403,2421,0,0,1
"EfaB_MINUS_22284.g1903",12,19,29,57,56,1117,108,3935,2640,6121,1,226,491,5,4059,6844,2291,602,3,4,18
"EfaB_MINUS_22284.g1904",193,223,135,530,680,15194,1480,45624,15033,34402,20,3036,2016,6,500,456,30167,7924,48,115,215
"EfaB_MINUS_22284.g1905",42,60,28,125,83,2965,329,12571,13098,23152,2,730,1383,3,17907,13177,12298,4113,6,16,25
"EfaB_MINUS_22284.g1906",34,28,43,65,110,1865,220,3839,2714,7008,2,446,640,1,1730,3595,14002,2292,12,10,17
"EfaB_MINUS_22284.g1907",13,7,18,70,50,834,81,1769,12779,27000,9,250,2044,9,3943,3608,1843,135,2,8,11
"EfaB_MINUS_22284.g1908",26,26,42,81,106,1950,132,5720,6730,14862,0,351,1058,3,3951,9373,6284,831,4,11,20
"EfaB_MINUS_22284.g1909",0,0,2,16,4,43,4,48,24015,16989,0,2,428,0,46,142,184,7,0,0,2
"EfaB_MINUS_22284.g1910",18,18,20,59,69,1222,113,4975,1459,3366,1,226,248,4,153,296,584,209,9,10,18
"EfaB_MINUS_22450.g1911",10,4,23,39,40,550,48,1255,3025,6427,3,200,510,1,30565,35181,175,22,1,4,5
"EfaB_MINUS_22450.g1912",16,22,26,88,103,1394,149,5255,11847,21603,6,360,1453,6,29215,23721,19540,3002,1,5,18
"EfaB_MINUS_22450.g1913",39,30,85,300,208,4076,318,11757,22794,45796,13,973,3431,20,11734,10470,12478,3226,16,12,44
"EfaB_MINUS_22450.g1914",35,36,47,87,119,2434,203,7234,4951,11458,9,467,743,7,17382,24267,3815,1705,7,13,39
"EfaB_MINUS_22450.g1915",18,30,12,42,35,1808,230,7952,7166,10141,4,481,635,0,37996,76320,222,126,1,19,8
"EfaB_MINUS_22450.g1916",10,8,17,28,27,794,45,1758,2416,5731,0,118,455,1,3937,3441,8202,957,3,6,9
"EfaB_MINUS_22450.g1917",9,9,23,26,71,883,42,2696,4516,10676,2,179,617,8,3955,2640,7045,747,4,2,6
"EfaB_MINUS_22450.g1918",11,4,15,51,52,849,54,1161,5980,12847,3,175,827,2,14939,16118,4229,359,3,3,4
"EfaB_MINUS_22450.g1919",12,4,16,49,49,990,76,1011,5135,12172,0,156,885,2,16295,9598,2251,313,1,7,6
"EfaB_MINUS_22450.g1920",4,8,9,12,34,539,29,869,1998,4740,1,125,373,3,1744,680,2122,90,4,4,1
"EfaB_MINUS_22450.g1921",1,0,0,1,0,9,0,4,15955,21868,0,3,814,4,445,511,29,3,1,0,1
"EfaB_MINUS_22450.g1922",10,7,24,43,70,1025,68,2965,4144,8974,6,208,634,4,6120,3421,1635,180,4,1,18
"EfaB_MINUS_22450.g1923",7,7,6,30,18,452,49,1133,1748,3802,1,99,208,3,958,488,1336,291,1,1,6
"EfaB_MINUS_22450.g1924",20,22,56,91,137,1980,137,4522,2286,6422,10,301,438,0,62,37,13436,1593,3,6,31
"EfaB_MINUS_22450.g1925",8,20,18,60,78,1092,87,3598,764,1910,2,271,135,0,22,28,7804,715,9,10,17
"EfaB_MINUS_22450.g1926",34,86,49,126,81,4418,386,15677,6616,12104,1,837,867,5,45559,40024,11954,2911,22,45,48
"EfaB_MINUS_22450.g1927",20,3,17,101,87,1433,74,3457,2422,6109,5,495,329,0,8481,4246,276,5,5,1,3
"EfaB_MINUS_22450.g1928",33,30,86,208,331,3672,287,5738,10939,25763,13,862,1736,6,7450,3263,22692,1979,15,18,59
"EfaB_MINUS_22450.g1929",18,15,30,52,53,788,90,1950,1063,2954,1,224,226,2,223,304,5950,688,1,6,15
