go,gene
GO:0006508,EfaB_MINUS_34010.g2532
GO:0005576,EfaB_MINUS_34010.g2532
GO:0016021,EfaB_MINUS_34010.g2533
GO:0055085,EfaB_MINUS_34010.g2534
GO:0003676,EfaB_MINUS_34010.g2536
GO:0005634,EfaB_MINUS_34010.g2536
GO:0009073,EfaB_MINUS_34010.g2539
GO:0003849,EfaB_MINUS_34010.g2539
GO:0005515,EfaB_MINUS_34010.g2541
GO:0030983,EfaB_MINUS_34010.g2542
GO:0005524,EfaB_MINUS_34010.g2542
GO:0006298,EfaB_MINUS_34010.g2542
GO:0005524,EfaB_MINUS_34010.g2542
GO:0030983,EfaB_MINUS_34010.g2542
GO:0006298,EfaB_MINUS_34010.g2542
GO:0005515,EfaB_MINUS_34010.g2543
GO:0016787,EfaB_MINUS_34010.g2545
GO:0003676,EfaB_MINUS_34010.g2548
GO:0000166,EfaB_MINUS_34010.g2548
GO:0017111,EfaB_MINUS_34010.g2551
GO:0000166,EfaB_MINUS_34010.g2551
GO:0003777,EfaB_MINUS_34010.g2551
GO:0030286,EfaB_MINUS_34010.g2551
GO:0007018,EfaB_MINUS_34010.g2551
GO:0017076,EfaB_MINUS_34010.g2555
GO:0006094,EfaB_MINUS_34010.g2555
GO:0004611,EfaB_MINUS_34010.g2555
GO:0005524,EfaB_MINUS_34010.g2555
GO:0004612,EfaB_MINUS_34010.g2555
GO:0006094,EfaB_MINUS_34010.g2555
GO:0006094,EfaB_MINUS_34010.g2555
GO:0017076,EfaB_MINUS_34010.g2555
GO:0004611,EfaB_MINUS_34010.g2555
GO:0003677,EfaB_MINUS_34010.g2557
GO:0006810,EfaB_MINUS_34010.g2558
GO:0008565,EfaB_MINUS_34010.g2558
GO:0015031,EfaB_MINUS_34010.g2558
GO:0030117,EfaB_MINUS_34010.g2558
GO:0006886,EfaB_MINUS_34010.g2558
GO:0016192,EfaB_MINUS_34010.g2558
GO:0006457,EfaB_MINUS_34010.g2559
GO:0051082,EfaB_MINUS_34010.g2559
GO:0016272,EfaB_MINUS_34010.g2559
GO:0016757,EfaB_MINUS_34020.g2561
GO:0016020,EfaB_MINUS_34020.g2561
GO:0046034,EfaB_MINUS_34020.g2562
GO:0046961,EfaB_MINUS_34020.g2562
GO:0015992,EfaB_MINUS_34020.g2562
GO:0046933,EfaB_MINUS_34020.g2562
GO:0016469,EfaB_MINUS_34020.g2562
GO:0005524,EfaB_MINUS_34020.g2562
GO:0016820,EfaB_MINUS_34020.g2562
GO:0015991,EfaB_MINUS_34020.g2562
GO:0033178,EfaB_MINUS_34020.g2562
GO:0017111,EfaB_MINUS_34020.g2562
GO:0000166,EfaB_MINUS_34020.g2562
GO:0008553,EfaB_MINUS_34020.g2562
GO:0045261,EfaB_MINUS_34020.g2562
GO:0015986,EfaB_MINUS_34020.g2562
GO:0046933,EfaB_MINUS_34020.g2562
GO:0000166,EfaB_MINUS_3407.g332
GO:0005488,EfaB_MINUS_3407.g333
GO:0016559,EfaB_MINUS_34204.g2563
GO:0005779,EfaB_MINUS_34204.g2563
GO:0005515,EfaB_MINUS_34204.g2565
GO:0019773,EfaB_MINUS_34204.g2566
GO:0004175,EfaB_MINUS_34204.g2566
GO:0006511,EfaB_MINUS_34204.g2566
GO:0004298,EfaB_MINUS_34204.g2566
GO:0005839,EfaB_MINUS_34204.g2566
GO:0004298,EfaB_MINUS_34204.g2566
GO:0051603,EfaB_MINUS_34204.g2566
GO:0000166,EfaB_MINUS_3455.g336
GO:0009229,EfaB_MINUS_3469.g337
GO:0004788,EfaB_MINUS_3469.g337
GO:0009229,EfaB_MINUS_3469.g337
GO:0004788,EfaB_MINUS_3469.g337
GO:0005524,EfaB_MINUS_3469.g337
GO:0006772,EfaB_MINUS_3469.g337
GO:0004788,EfaB_MINUS_3469.g337
GO:0003676,EfaB_MINUS_3469.g338
GO:0000166,EfaB_MINUS_3469.g338
GO:0005515,EfaB_MINUS_3469.g339
GO:0005509,EfaB_MINUS_3469.g341
GO:0019901,EfaB_MINUS_3469.g345
GO:0000079,EfaB_MINUS_3469.g345
GO:0031072,EfaB_MINUS_3469.g351
GO:0006457,EfaB_MINUS_3469.g351
GO:0051082,EfaB_MINUS_3469.g351
GO:0031072,EfaB_MINUS_3469.g351
GO:0005515,EfaB_MINUS_3469.g355
GO:0005515,EfaB_MINUS_3469.g356
GO:0005622,EfaB_MINUS_3469.g356
GO:0003746,EfaB_MINUS_3469.g356
GO:0006414,EfaB_MINUS_3469.g356
GO:0005840,EfaB_MINUS_3469.g356
GO:0006412,EfaB_MINUS_3469.g356
GO:0005622,EfaB_MINUS_3469.g356
GO:0003735,EfaB_MINUS_3469.g356
GO:0005488,EfaB_MINUS_3469.g358
GO:0016021,EfaB_MINUS_3469.g359
GO:0008963,EfaB_MINUS_3469.g359
GO:0005515,EfaB_MINUS_3469.g360
GO:0008152,EfaB_MINUS_3469.g362
GO:0016746,EfaB_MINUS_3469.g362
GO:0005622,EfaB_MINUS_3469.g365
GO:0008270,EfaB_MINUS_3469.g365
GO:0008270,EfaB_MINUS_3469.g365
GO:0005515,EfaB_MINUS_3469.g365
GO:0016068,EfaB_MINUS_3469.g366
GO:0006629,EfaB_MINUS_3469.g366
GO:0006633,EfaB_MINUS_3469.g366
GO:0055114,EfaB_MINUS_3469.g366
GO:0016705,EfaB_MINUS_3469.g366
GO:0016021,EfaB_MINUS_3469.g366
GO:0005515,EfaB_MINUS_35028.g2568
GO:0003676,EfaB_MINUS_36188.g2571
GO:0000166,EfaB_MINUS_36188.g2571
GO:0006412,EfaB_MINUS_36188.g2573
GO:0005622,EfaB_MINUS_36188.g2573
GO:0003735,EfaB_MINUS_36188.g2573
GO:0005840,EfaB_MINUS_36188.g2573
GO:0006412,EfaB_MINUS_36188.g2573
GO:0003735,EfaB_MINUS_36188.g2573
GO:0015934,EfaB_MINUS_36188.g2573
GO:0003723,EfaB_MINUS_36188.g2573
GO:0003735,EfaB_MINUS_36188.g2573
GO:0005840,EfaB_MINUS_36188.g2573
GO:0005622,EfaB_MINUS_36188.g2573
GO:0006412,EfaB_MINUS_36188.g2573
GO:0015934,EfaB_MINUS_36188.g2573
GO:0003723,EfaB_MINUS_36188.g2573
GO:0006412,EfaB_MINUS_36188.g2573
GO:0003735,EfaB_MINUS_36188.g2573
GO:0000166,EfaB_MINUS_36188.g2574
GO:0003676,EfaB_MINUS_36188.g2574
GO:0008152,EfaB_MINUS_36188.g2575
GO:0003951,EfaB_MINUS_36188.g2575
GO:0004143,EfaB_MINUS_36188.g2575
GO:0007205,EfaB_MINUS_36188.g2575
GO:0007205,EfaB_MINUS_36188.g2575
GO:0004143,EfaB_MINUS_36188.g2575
GO:0005509,EfaB_MINUS_36188.g2577
GO:0003676,EfaB_MINUS_36188.g2578
GO:0004386,EfaB_MINUS_36188.g2578
GO:0005524,EfaB_MINUS_36188.g2578
GO:0005622,EfaB_MINUS_36188.g2578
GO:0003676,EfaB_MINUS_36188.g2578
GO:0008026,EfaB_MINUS_36188.g2578
GO:0006310,EfaB_MINUS_36188.g2578
GO:0003824,EfaB_MINUS_36188.g2578
GO:0044237,EfaB_MINUS_36188.g2578
GO:0000166,EfaB_MINUS_36188.g2578
GO:0003676,EfaB_MINUS_36188.g2579
GO:0004386,EfaB_MINUS_36188.g2579
GO:0005524,EfaB_MINUS_36188.g2579
GO:0005524,EfaB_MINUS_36188.g2579
GO:0003676,EfaB_MINUS_36188.g2579
GO:0008026,EfaB_MINUS_36188.g2579
GO:0005515,EfaB_MINUS_36188.g2580
GO:0005488,EfaB_MINUS_36188.g2581
GO:0017111,EfaB_MINUS_36188.g2585
GO:0000166,EfaB_MINUS_36188.g2585
GO:0005524,EfaB_MINUS_36188.g2585
GO:0005525,EfaB_MINUS_36188.g2586
GO:0003924,EfaB_MINUS_36188.g2586
GO:0005524,EfaB_MINUS_36188.g2587
GO:0019904,EfaB_MINUS_36188.g2588
GO:0005515,EfaB_MINUS_37748.g2592
GO:0003676,EfaB_MINUS_37748.g2593
GO:0008270,EfaB_MINUS_37748.g2593
GO:0006383,EfaB_MINUS_37748.g2598
GO:0003677,EfaB_MINUS_37748.g2598
GO:0003899,EfaB_MINUS_37748.g2598
GO:0005666,EfaB_MINUS_37748.g2598
GO:0008270,EfaB_MINUS_37748.g2599
GO:0005622,EfaB_MINUS_37748.g2599
GO:0017183,EfaB_MINUS_37748.g2600
GO:0005737,EfaB_MINUS_37748.g2600
GO:0005515,EfaB_MINUS_37748.g2601
GO:0004527,EfaB_MINUS_37748.g2601
GO:0005622,EfaB_MINUS_37748.g2601
GO:0003676,EfaB_MINUS_37748.g2601
GO:0016491,EfaB_MINUS_37748.g2604
GO:0008152,EfaB_MINUS_37748.g2604
GO:0055114,EfaB_MINUS_37748.g2604
GO:0051287,EfaB_MINUS_37748.g2604
GO:0006633,EfaB_MINUS_37748.g2604
GO:0004316,EfaB_MINUS_37748.g2604
GO:0003824,EfaB_MINUS_37748.g2604
GO:0000166,EfaB_MINUS_37748.g2604
GO:0016491,EfaB_MINUS_37748.g2604
GO:0030955,EfaB_MINUS_37748.g2604
GO:0004743,EfaB_MINUS_37748.g2604
GO:0000287,EfaB_MINUS_37748.g2604
GO:0006096,EfaB_MINUS_37748.g2604
GO:0030955,EfaB_MINUS_37748.g2604
GO:0000287,EfaB_MINUS_37748.g2604
GO:0004743,EfaB_MINUS_37748.g2604
GO:0006096,EfaB_MINUS_37748.g2604
GO:0004743,EfaB_MINUS_37748.g2604
GO:0000287,EfaB_MINUS_37748.g2604
GO:0006096,EfaB_MINUS_37748.g2604
GO:0004743,EfaB_MINUS_37748.g2604
GO:0030955,EfaB_MINUS_37748.g2604
GO:0030131,EfaB_MINUS_37748.g2606
GO:0016192,EfaB_MINUS_37748.g2606
GO:0006886,EfaB_MINUS_37748.g2606
GO:0005515,EfaB_MINUS_37748.g2606
GO:0016192,EfaB_MINUS_37748.g2606
GO:0030131,EfaB_MINUS_37748.g2606
GO:0006886,EfaB_MINUS_37748.g2606
GO:0003777,EfaB_MINUS_37748.g2606
GO:0007018,EfaB_MINUS_37748.g2606
GO:0005524,EfaB_MINUS_37748.g2606
GO:0006810,EfaB_MINUS_37748.g2606
GO:0008270,EfaB_MINUS_37942.g2610
GO:0005515,EfaB_MINUS_37942.g2610
GO:0003700,EfaB_MINUS_37942.g2611
GO:0006355,EfaB_MINUS_37942.g2611
GO:0030163,EfaB_MINUS_3833.g370
GO:0008914,EfaB_MINUS_3833.g370
GO:0005509,EfaB_MINUS_3833.g375
GO:0006468,EfaB_MINUS_3833.g375
GO:0005524,EfaB_MINUS_3833.g375
GO:0004672,EfaB_MINUS_3833.g375
GO:0016772,EfaB_MINUS_3833.g375
GO:0004672,EfaB_MINUS_3833.g375
GO:0005524,EfaB_MINUS_3833.g375
GO:0006468,EfaB_MINUS_3833.g375
GO:0005524,EfaB_MINUS_3833.g375
GO:0008270,EfaB_MINUS_3833.g376
GO:0003676,EfaB_MINUS_38343.g2617
GO:0004386,EfaB_MINUS_38343.g2617
GO:0005524,EfaB_MINUS_38343.g2617
GO:0004386,EfaB_MINUS_38343.g2617
GO:0008026,EfaB_MINUS_38343.g2617
GO:0005524,EfaB_MINUS_38343.g2617
GO:0003676,EfaB_MINUS_38343.g2617
GO:0008270,EfaB_MINUS_38343.g2619
GO:0005622,EfaB_MINUS_38343.g2619
GO:0007264,EfaB_MINUS_38343.g2621
GO:0005525,EfaB_MINUS_38343.g2621
GO:0005622,EfaB_MINUS_38343.g2621
GO:0005525,EfaB_MINUS_38343.g2621
GO:0005634,EfaB_MINUS_38343.g2622
GO:0051090,EfaB_MINUS_38343.g2622
GO:0005488,EfaB_MINUS_38801.g2625
GO:0005509,EfaB_MINUS_38801.g2626
GO:0005515,EfaB_MINUS_38801.g2626
GO:0006886,EfaB_MINUS_38801.g2629
GO:0030117,EfaB_MINUS_38801.g2629
GO:0016192,EfaB_MINUS_38801.g2629
GO:0005798,EfaB_MINUS_38801.g2629
GO:0016192,EfaB_MINUS_38801.g2629
GO:0005198,EfaB_MINUS_38801.g2629
GO:0006886,EfaB_MINUS_38801.g2629
GO:0030117,EfaB_MINUS_38801.g2629
GO:0006886,EfaB_MINUS_38801.g2629
GO:0016192,EfaB_MINUS_38801.g2629
GO:0005488,EfaB_MINUS_38801.g2629
GO:0030126,EfaB_MINUS_38801.g2629
GO:0005198,EfaB_MINUS_38801.g2629
GO:0006886,EfaB_MINUS_38801.g2629
GO:0016192,EfaB_MINUS_38801.g2629
GO:0006886,EfaB_MINUS_38801.g2629
GO:0016192,EfaB_MINUS_38801.g2629
GO:0030117,EfaB_MINUS_38801.g2629
GO:0005759,EfaB_MINUS_38801.g2630
GO:0005737,EfaB_MINUS_38801.g2633
GO:0008017,EfaB_MINUS_38801.g2633
GO:0000226,EfaB_MINUS_38801.g2633
GO:0008061,EfaB_MINUS_38801.g2634
GO:0006030,EfaB_MINUS_38801.g2634
GO:0005576,EfaB_MINUS_38801.g2634
GO:0005515,EfaB_MINUS_38801.g2634
GO:0006364,EfaB_MINUS_3881.g379
GO:0032040,EfaB_MINUS_3881.g379
GO:0005634,EfaB_MINUS_3881.g380
GO:0003676,EfaB_MINUS_3881.g382
GO:0008270,EfaB_MINUS_3881.g382
GO:0016021,EfaB_MINUS_3881.g386
GO:0051205,EfaB_MINUS_3881.g386
GO:0003743,EfaB_MINUS_3881.g390
GO:0006413,EfaB_MINUS_3881.g390
GO:0006413,EfaB_MINUS_3881.g390
GO:0003743,EfaB_MINUS_3881.g390
GO:0016881,EfaB_MINUS_3973.g392
GO:0006508,EfaB_MINUS_3973.g394
GO:0004252,EfaB_MINUS_3973.g394
GO:0004252,EfaB_MINUS_3973.g394
GO:0006508,EfaB_MINUS_3973.g394
GO:0008236,EfaB_MINUS_3973.g394
GO:0006508,EfaB_MINUS_3973.g394
GO:0070008,EfaB_MINUS_3973.g394
GO:0004252,EfaB_MINUS_3973.g394
GO:0005488,EfaB_MINUS_3973.g395
GO:0005515,EfaB_MINUS_39892.g2637
GO:0008270,EfaB_MINUS_39892.g2637
GO:0008270,EfaB_MINUS_39892.g2637
GO:0005740,EfaB_MINUS_39892.g2639
GO:0004129,EfaB_MINUS_39892.g2639
GO:0005515,EfaB_MINUS_39892.g2640
GO:0016740,EfaB_MINUS_39892.g2640
GO:0005524,EfaB_MINUS_39892.g2641
GO:0004222,EfaB_MINUS_39892.g2641
GO:0006508,EfaB_MINUS_39892.g2641
GO:0005524,EfaB_MINUS_39892.g2645
GO:0004672,EfaB_MINUS_39892.g2645
GO:0006468,EfaB_MINUS_39892.g2645
GO:0016772,EfaB_MINUS_39892.g2645
GO:0006468,EfaB_MINUS_39892.g2645
GO:0004672,EfaB_MINUS_39892.g2645
GO:0005524,EfaB_MINUS_39892.g2645
GO:0004674,EfaB_MINUS_39892.g2645
GO:0006468,EfaB_MINUS_39892.g2645
GO:0005524,EfaB_MINUS_39892.g2645
GO:0046488,EfaB_MINUS_39892.g2646
GO:0016307,EfaB_MINUS_39892.g2646
GO:0005509,EfaB_MINUS_39892.g2647
GO:0005515,EfaB_MINUS_39892.g2649
GO:0004347,EfaB_MINUS_39892.g2651
GO:0006096,EfaB_MINUS_39892.g2651
GO:0006094,EfaB_MINUS_39892.g2651
GO:0004347,EfaB_MINUS_39892.g2651
GO:0006094,EfaB_MINUS_39892.g2651
GO:0006096,EfaB_MINUS_39892.g2651
GO:0004347,EfaB_MINUS_39892.g2651
GO:0004347,EfaB_MINUS_39892.g2652
GO:0006094,EfaB_MINUS_39892.g2652
GO:0006096,EfaB_MINUS_39892.g2652
GO:0004326,EfaB_MINUS_39892.g2653
GO:0009396,EfaB_MINUS_39892.g2653
GO:0005524,EfaB_MINUS_39892.g2653
GO:0004326,EfaB_MINUS_39892.g2653
GO:0005524,EfaB_MINUS_39892.g2653
GO:0009396,EfaB_MINUS_39892.g2653
GO:0005524,EfaB_MINUS_39892.g2653
GO:0009058,EfaB_MINUS_39892.g2653
GO:0003677,EfaB_MINUS_39892.g2654
GO:0003899,EfaB_MINUS_39892.g2654
GO:0006351,EfaB_MINUS_39892.g2654
GO:0003899,EfaB_MINUS_39892.g2654
GO:0006351,EfaB_MINUS_39892.g2654
GO:0003899,EfaB_MINUS_39892.g2654
GO:0006351,EfaB_MINUS_39892.g2654
GO:0046983,EfaB_MINUS_39892.g2654
GO:0046983,EfaB_MINUS_39892.g2654
GO:0006351,EfaB_MINUS_39892.g2654
GO:0003899,EfaB_MINUS_39892.g2654
GO:0046961,EfaB_MINUS_40565.g2658
GO:0046933,EfaB_MINUS_40565.g2658
GO:0000275,EfaB_MINUS_40565.g2658
GO:0015986,EfaB_MINUS_40565.g2658
GO:0005524,EfaB_MINUS_40565.g2659
GO:0006812,EfaB_MINUS_40565.g2659
GO:0015662,EfaB_MINUS_40565.g2659
GO:0016020,EfaB_MINUS_40565.g2659
GO:0016887,EfaB_MINUS_40565.g2659
GO:0006200,EfaB_MINUS_40565.g2659
GO:0006754,EfaB_MINUS_40565.g2659
GO:0016021,EfaB_MINUS_40565.g2659
GO:0008152,EfaB_MINUS_40565.g2659
GO:0003824,EfaB_MINUS_40565.g2659
GO:0005524,EfaB_MINUS_40565.g2659
GO:0016020,EfaB_MINUS_40565.g2659
GO:0015662,EfaB_MINUS_40565.g2659
GO:0046872,EfaB_MINUS_40565.g2659
GO:0000166,EfaB_MINUS_40565.g2659
GO:0005515,EfaB_MINUS_40565.g2662
GO:0003677,EfaB_MINUS_40565.g2664
GO:0003899,EfaB_MINUS_40565.g2664
GO:0006351,EfaB_MINUS_40565.g2664
GO:0003677,EfaB_MINUS_40565.g2664
GO:0006351,EfaB_MINUS_40565.g2664
GO:0003899,EfaB_MINUS_40565.g2664
GO:0003899,EfaB_MINUS_40565.g2664
GO:0003677,EfaB_MINUS_40565.g2664
GO:0006351,EfaB_MINUS_40565.g2664
GO:0006351,EfaB_MINUS_40565.g2665
GO:0003677,EfaB_MINUS_40565.g2665
GO:0003899,EfaB_MINUS_40565.g2665
GO:0003677,EfaB_MINUS_40565.g2665
GO:0006351,EfaB_MINUS_40565.g2665
GO:0003899,EfaB_MINUS_40565.g2665
GO:0005515,EfaB_MINUS_40565.g2666
GO:0016868,EfaB_MINUS_40637.g2669
GO:0005975,EfaB_MINUS_40637.g2669
GO:0005975,EfaB_MINUS_40637.g2669
GO:0016868,EfaB_MINUS_40637.g2669
GO:0000287,EfaB_MINUS_40637.g2669
GO:0005525,EfaB_MINUS_40637.g2670
GO:0007264,EfaB_MINUS_40637.g2670
GO:0005525,EfaB_MINUS_40637.g2670
GO:0005622,EfaB_MINUS_40637.g2670
GO:0015031,EfaB_MINUS_40637.g2670
GO:0007264,EfaB_MINUS_40637.g2670
GO:0005525,EfaB_MINUS_40637.g2670
GO:0005622,EfaB_MINUS_40637.g2670
GO:0006886,EfaB_MINUS_40637.g2670
GO:0005525,EfaB_MINUS_40637.g2670
GO:0005975,EfaB_MINUS_40637.g2673
GO:0016757,EfaB_MINUS_40637.g2673
GO:0003824,EfaB_MINUS_40637.g2676
GO:0008152,EfaB_MINUS_40637.g2676
GO:0030170,EfaB_MINUS_40637.g2676
GO:0008270,EfaB_MINUS_40637.g2677
GO:0003676,EfaB_MINUS_40637.g2677
GO:0005515,EfaB_MINUS_40637.g2678
GO:0005515,EfaB_MINUS_40637.g2679
GO:0042578,EfaB_MINUS_40637.g2680
GO:0005975,EfaB_MINUS_40637.g2680
GO:0007017,EfaB_MINUS_4114.g399
GO:0005869,EfaB_MINUS_4114.g399
GO:0016787,EfaB_MINUS_4114.g401
GO:0005515,EfaB_MINUS_4114.g402
GO:0003735,EfaB_MINUS_4114.g408
GO:0006412,EfaB_MINUS_4114.g408
GO:0005840,EfaB_MINUS_4114.g408
GO:0005622,EfaB_MINUS_4114.g408
GO:0005524,EfaB_MINUS_4114.g411
GO:0004672,EfaB_MINUS_4114.g411
GO:0006468,EfaB_MINUS_4114.g411
GO:0016772,EfaB_MINUS_4114.g411
GO:0030154,EfaB_MINUS_4114.g412
GO:0016020,EfaB_MINUS_4114.g412
GO:0006260,EfaB_MINUS_4114.g414
GO:0003677,EfaB_MINUS_4114.g414
GO:0003887,EfaB_MINUS_4114.g414
GO:0000166,EfaB_MINUS_4114.g415
GO:0003676,EfaB_MINUS_4114.g416
GO:0008270,EfaB_MINUS_4114.g416
GO:0005524,EfaB_MINUS_42416.g2684
GO:0006468,EfaB_MINUS_42416.g2684
GO:0004672,EfaB_MINUS_42416.g2684
GO:0016772,EfaB_MINUS_42416.g2684
GO:0004674,EfaB_MINUS_42416.g2684
GO:0006468,EfaB_MINUS_42416.g2684
GO:0006468,EfaB_MINUS_42416.g2684
GO:0005524,EfaB_MINUS_42416.g2684
GO:0004672,EfaB_MINUS_42416.g2684
GO:0005524,EfaB_MINUS_42416.g2684
GO:0005515,EfaB_MINUS_42416.g2685
GO:0043169,EfaB_MINUS_42416.g2686
GO:0005975,EfaB_MINUS_42416.g2686
GO:0003824,EfaB_MINUS_42416.g2686
GO:0005509,EfaB_MINUS_42416.g2686
GO:0004556,EfaB_MINUS_42416.g2686
GO:0005975,EfaB_MINUS_42416.g2686
GO:0005515,EfaB_MINUS_42416.g2686
GO:0005975,EfaB_MINUS_42416.g2686
GO:0043169,EfaB_MINUS_42416.g2686
GO:0003824,EfaB_MINUS_42416.g2686
GO:0005975,EfaB_MINUS_42416.g2686
GO:0003824,EfaB_MINUS_42416.g2686
GO:0043169,EfaB_MINUS_42416.g2686
GO:0003735,EfaB_MINUS_42416.g2687
GO:0005622,EfaB_MINUS_42416.g2687
GO:0005840,EfaB_MINUS_42416.g2687
GO:0006412,EfaB_MINUS_42416.g2687
GO:0005515,EfaB_MINUS_42416.g2689
GO:0008270,EfaB_MINUS_42416.g2689
GO:0005515,EfaB_MINUS_42416.g2690
GO:0006139,EfaB_MINUS_42416.g2691
GO:0008168,EfaB_MINUS_42416.g2691
GO:0003917,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0006265,EfaB_MINUS_42416.g2696
GO:0005694,EfaB_MINUS_42416.g2696
GO:0005694,EfaB_MINUS_42416.g2696
GO:0006265,EfaB_MINUS_42416.g2696
GO:0003917,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0006265,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0005694,EfaB_MINUS_42416.g2696
GO:0003917,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0006265,EfaB_MINUS_42416.g2696
GO:0003917,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0006265,EfaB_MINUS_42416.g2696
GO:0005694,EfaB_MINUS_42416.g2696
GO:0003917,EfaB_MINUS_42416.g2696
GO:0003917,EfaB_MINUS_42416.g2696
GO:0006265,EfaB_MINUS_42416.g2696
GO:0003917,EfaB_MINUS_42416.g2696
GO:0005694,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0005694,EfaB_MINUS_42416.g2696
GO:0006265,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0003918,EfaB_MINUS_42416.g2696
GO:0003917,EfaB_MINUS_42416.g2696
GO:0003677,EfaB_MINUS_42416.g2696
GO:0005694,EfaB_MINUS_42416.g2696
GO:0006265,EfaB_MINUS_42416.g2696
GO:0000166,EfaB_MINUS_42996.g2700
GO:0005515,EfaB_MINUS_42996.g2706
GO:0008270,EfaB_MINUS_42996.g2707
GO:0003676,EfaB_MINUS_42996.g2707
GO:0005515,EfaB_MINUS_42996.g2707
GO:0008270,EfaB_MINUS_42996.g2707
GO:0004386,EfaB_MINUS_42996.g2709
GO:0005524,EfaB_MINUS_42996.g2709
GO:0003676,EfaB_MINUS_42996.g2709
GO:0005524,EfaB_MINUS_42996.g2709
GO:0003723,EfaB_MINUS_42996.g2709
GO:0004386,EfaB_MINUS_42996.g2709
GO:0005634,EfaB_MINUS_42996.g2709
GO:0005524,EfaB_MINUS_42996.g2709
GO:0008026,EfaB_MINUS_42996.g2709
GO:0003676,EfaB_MINUS_42996.g2709
GO:0008026,EfaB_MINUS_42996.g2709
GO:0005524,EfaB_MINUS_42996.g2709
GO:0003676,EfaB_MINUS_42996.g2709
GO:0006468,EfaB_MINUS_42996.g2710
GO:0005524,EfaB_MINUS_42996.g2710
GO:0004672,EfaB_MINUS_42996.g2710
GO:0005524,EfaB_MINUS_42996.g2710
GO:0006468,EfaB_MINUS_42996.g2710
GO:0004672,EfaB_MINUS_42996.g2710
GO:0016772,EfaB_MINUS_42996.g2710
GO:0004012,EfaB_MINUS_42996.g2712
GO:0005524,EfaB_MINUS_42996.g2712
GO:0000287,EfaB_MINUS_42996.g2712
GO:0015914,EfaB_MINUS_42996.g2712
GO:0016021,EfaB_MINUS_42996.g2712
GO:0016020,EfaB_MINUS_42996.g2712
GO:0015662,EfaB_MINUS_42996.g2712
GO:0005524,EfaB_MINUS_42996.g2712
GO:0006812,EfaB_MINUS_42996.g2712
GO:0016820,EfaB_MINUS_42996.g2712
GO:0046872,EfaB_MINUS_42996.g2712
GO:0000166,EfaB_MINUS_42996.g2712
GO:0004829,EfaB_MINUS_42996.g2713
GO:0006435,EfaB_MINUS_42996.g2713
GO:0005524,EfaB_MINUS_42996.g2713
GO:0005737,EfaB_MINUS_42996.g2713
GO:0004812,EfaB_MINUS_42996.g2713
GO:0005737,EfaB_MINUS_42996.g2713
GO:0006418,EfaB_MINUS_42996.g2713
GO:0005524,EfaB_MINUS_42996.g2713
GO:0000166,EfaB_MINUS_42996.g2713
GO:0005737,EfaB_MINUS_42996.g2713
GO:0016876,EfaB_MINUS_42996.g2713
GO:0005524,EfaB_MINUS_42996.g2713
GO:0043039,EfaB_MINUS_42996.g2713
GO:0000166,EfaB_MINUS_42996.g2713
GO:0005737,EfaB_MINUS_42996.g2713
GO:0005524,EfaB_MINUS_42996.g2713
GO:0004812,EfaB_MINUS_42996.g2713
GO:0006418,EfaB_MINUS_42996.g2713
GO:0000166,EfaB_MINUS_42996.g2713
GO:0005524,EfaB_MINUS_42996.g2715
GO:0003910,EfaB_MINUS_42996.g2715
GO:0006281,EfaB_MINUS_42996.g2715
GO:0006310,EfaB_MINUS_42996.g2715
GO:0006281,EfaB_MINUS_42996.g2715
GO:0003910,EfaB_MINUS_42996.g2715
GO:0006310,EfaB_MINUS_42996.g2715
GO:0006281,EfaB_MINUS_42996.g2715
GO:0003910,EfaB_MINUS_42996.g2715
GO:0006310,EfaB_MINUS_42996.g2715
GO:0003677,EfaB_MINUS_42996.g2715
GO:0030983,EfaB_MINUS_42996.g2721
GO:0005524,EfaB_MINUS_42996.g2721
GO:0006298,EfaB_MINUS_42996.g2721
GO:0006298,EfaB_MINUS_42996.g2721
GO:0030983,EfaB_MINUS_42996.g2721
GO:0005524,EfaB_MINUS_42996.g2721
GO:0006298,EfaB_MINUS_42996.g2721
GO:0005524,EfaB_MINUS_42996.g2721
GO:0030983,EfaB_MINUS_42996.g2721
GO:0005515,EfaB_MINUS_43143.g2724
GO:0008270,EfaB_MINUS_43143.g2724
GO:0008171,EfaB_MINUS_4337.g419
GO:0055085,EfaB_MINUS_43533.g2726
GO:0022891,EfaB_MINUS_43533.g2726
GO:0016020,EfaB_MINUS_43533.g2726
GO:0055085,EfaB_MINUS_43533.g2726
GO:0016020,EfaB_MINUS_43533.g2726
GO:0006810,EfaB_MINUS_43533.g2726
GO:0005215,EfaB_MINUS_43533.g2726
GO:0055085,EfaB_MINUS_43533.g2726
GO:0022857,EfaB_MINUS_43533.g2726
