[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00013180	6.8	8	5.22	
ETH_00013185	4.6	2.53	0.35	
ETH_00013190	1.4	0.58	0.06	
ETH_00013195	17.8	5.28	1.13	
ETH_00013200	2.8	3.7	2.21	
ETH_00013205	1.8	3.12	2.25	
ETH_00013210	-7.4	0.59	3.47	
ETH_00013215	-13.7	1.5	5.28	
ETH_00013220	-14.1	1.61	5.43	
ETH_00013225	1.1	3.44	3.35	
ETH_00013230	1	2.47	2.46	
ETH_00013235	-1.3	5.8	6.22	
ETH_00013240	-2.2	4.66	5.81	
ETH_00013245	1.9	4.56	3.61	
ETH_00013250	26.1	5.57	0.86	
ETH_00013255	1.8	7.44	6.59	
ETH_00013260	-10.3	1.72	5.09	
ETH_00013265	-1.4	1.77	2.22	
ETH_00013270	-11.6	3.17	6.71	
ETH_00013275	-1.8	1	1.85	
ETH_00013280	-12.2	1.14	4.76	
ETH_00013285	2	6	5.01	
ETH_00013290	2.3	4.66	3.47	
ETH_00013295	2.3	1.81	0.62	
ETH_00013300	-1.2	1.69	1.97	
ETH_00013305	-2.2	0.83	1.98	
ETH_00013310	-2.1	5.89	6.98	
ETH_00013315	-2.4	5.23	6.49	
ETH_00013320	1.2	5.2	4.96	
ETH_00013325	1.1	1.21	1.01	
ETH_00013330	-24	1.67	6.25	
ETH_00013335	1.5	3.84	3.29	
ETH_00013340	-33.5	2.23	7.29	
ETH_00013345	-36	0.85	6.02	
ETH_00013350	3	1.56	0	
ETH_00013355	1.8	1.12	0.3	
ETH_00013360	15.1	6.05	2.13	
ETH_00013365	1.1	6.06	5.97	
ETH_00013370	-1	3.28	3.32	
ETH_00013375	11.9	7.47	3.9	
ETH_00013380	-8.1	1.12	4.14	
ETH_00013385	-1	0.17	0.18	
ETH_00013400	21.1	6.98	2.58	
ETH_00013405	8.4	5.31	2.25	
ETH_00013410	11.7	4.55	1.01	
ETH_00013415	2.1	6.4	5.35	
ETH_00013420	-4.4	1.83	3.98	
ETH_00013425	-1.1	1.69	1.79	
ETH_00013430	-1.1	2.34	2.53	
ETH_00013435	-56.2	2.02	7.84	
ETH_00013440	3.6	2.2	0.34	
ETH_00013445	1.5	5.31	4.7	
ETH_00013450	-1.1	0.8	0.89	
ETH_00013455	2.3	1.26	0.05	
ETH_00013460	1.7	1.01	0.24	
ETH_00013465	2.8	4.42	2.92	
ETH_00013470	-19.4	0.28	4.56	
ETH_00013475	-1.6	0.46	1.17	
ETH_00013480	-2.9	1.12	2.65	
ETH_00013485	1.2	0.41	0.2	
ETH_00013490	1.1	0.3	0.21	
ETH_00013500	-1.8	0.13	0.94	
ETH_00013505	-1.6	0.26	0.95	
ETH_00013510	-1.4	0.52	0.97	
ETH_00013515	-1.9	0.67	1.62	
ETH_00013520	11.1	4.09	0.61	
ETH_00013525	3	1.59	0	
ETH_00013530	-16.4	1.43	5.46	
ETH_00013535	9.9	3.83	0.52	
ETH_00013540	-1.5	3.38	3.95	
ETH_00013545	-18.5	1.32	5.52	
ETH_00013550	-2.1	0.41	1.47	
ETH_00013555	-1.2	0.63	0.9	
ETH_00013560	-1.7	0.35	1.15	
ETH_00013565	1	0.45	0.39	
ETH_00013570	-1.3	1.33	1.76	
ETH_00013575	-21.6	0.69	5.12	
ETH_00013580	1.2	1.74	1.47	
ETH_00013585	-1.4	4.52	4.99	
ETH_00013590	-2.8	3.83	5.3	
ETH_00013595	1.3	2.6	2.24	
ETH_00013600	-15.1	0	3.91	
ETH_00013605	-1.2	6.49	6.72	
ETH_00013610	3.7	6.95	5.06	
ETH_00013615	-5.9	5.51	8.07	
ETH_00013620	142.5	7.36	0.2	
ETH_00013625	1.8	0.96	0.11	
ETH_00013630	2	1.1	0.1	
ETH_00013635	2.1	1.04	0	
ETH_00013640	-13.9	1.06	4.86	
ETH_00013645	-11.7	4.02	7.57	
ETH_00013650	24.2	6.4	1.81	
ETH_00013655	1.1	7.05	6.89	
ETH_00013660	1.5	8.79	8.21	
ETH_00013665	1.4	4.96	4.46	
ETH_00013670	-1.8	3.34	4.22	
ETH_00013675	-1.6	3.86	4.54	
ETH_00013680	1.3	0.43	0.05	
ETH_00013685	56.9	5.92	0.09	
ETH_00013690	21.5	5.09	0.66	
ETH_00013695	1.5	4.7	4.07	
ETH_00013700	2.6	9.8	8.4	
ETH_00013705	-7.9	4.84	7.82	
ETH_00013710	2	5.1	4.13	
ETH_00013715	-1	4.95	5	
ETH_00013720	-5.2	0.69	3.08	
ETH_00013725	-121.9	0.56	7.49	
ETH_00013730	2.7	7.22	5.79	
ETH_00013735	4.2	2.98	0.92	
ETH_00013740	60.7	6.13	0.2	
ETH_00013745	46.1	5.7	0.17	
ETH_00013750	159.9	7.32	0	
ETH_00013755	-1.4	4.97	5.47	
ETH_00013760	1.8	0.85	0.02	
ETH_00013765	1.5	4.53	3.91	
ETH_00013770	1.3	2.89	2.52	
ETH_00013775	5.8	4.32	1.79	
ETH_00013780	-3.1	5.62	7.24	
ETH_00013785	-17.9	3.17	7.33	
ETH_00013790	1.3	1.12	0.7	
ETH_00013795	-1.9	0.7	1.61	
ETH_00013800	-1	0.28	0.31	
ETH_00013805	-6	0.25	2.83	
ETH_00013820	-4.3	5.57	7.69	
ETH_00013825	-47.2	1.3	6.86	
ETH_00013830	-32.5	3.55	8.57	
ETH_00013835	-5.8	0.82	3.35	
ETH_00013840	8.9	3.23	0.08	
ETH_00013845	1.3	0.34	0	
ETH_00013850	-1.2	0.27	0.5	
ETH_00013855	1.3	3.93	3.59	
ETH_00013860	-1.5	1.74	2.31	
ETH_00013865	1.7	5.18	4.43	
ETH_00013870	2.5	2.81	1.5	
ETH_00013875	8.4	5.31	2.24	
ETH_00013880	5.4	6.55	4.11	
ETH_00013885	6.7	5.41	2.67	
ETH_00013890	58.9	6.63	0.75	
ETH_00013895	2.1	6.86	5.78	
ETH_00013900	-2.1	1.55	2.6	
ETH_00013905	-1.3	3.69	4.06	
ETH_00013910	-1.1	0.29	0.37	
ETH_00013915	1.2	1.79	1.49	
ETH_00013920	-93	1.45	7.99	
ETH_00013925	-3	0.5	2.07	
ETH_00013930	-1.5	0.07	0.62	
ETH_00013935	11.3	4.55	1.06	
ETH_00013940	-20.1	1.91	6.24	
ETH_00013945	8.2	4.89	1.86	
ETH_00013950	5.8	4.85	2.32	
ETH_00013955	-10.8	0.44	3.87	
ETH_00013960	-2.4	7.59	8.83	
ETH_00013965	43.9	6.81	1.36	
ETH_00013970	1.7	1.19	0.43	
ETH_00013975	-1.1	0	0.15	
ETH_00013980	-1.1	0.18	0.35	
ETH_00013985	-1.7	0.96	1.75	
ETH_00013990	-1.2	0	0.26	
ETH_00013995	1.1	0.25	0.07	
ETH_00014025	-1.2	0.35	0.62	
ETH_00014030	-1.4	0.05	0.48	
ETH_00014035	1	0	0	
ETH_00014040	1	0	0	
ETH_00014045	-1	0.06	0.13	
ETH_00014050	1	0	0	
ETH_00014055	1.4	0.45	0	
ETH_00014060	-1.5	0.04	0.65	
ETH_00014065	3.5	4.67	2.85	
ETH_00014070	-1.4	5.22	5.71	
ETH_00014075	6.5	4.12	1.42	
ETH_00014080	-1.2	4.21	4.41	
ETH_00014085	-1.6	4.96	5.64	
ETH_00014090	1	0	0	
ETH_00014095	1	0	0	
ETH_00014100	1	0	0	
ETH_00014105	1	0	0	
ETH_00014110	-2.1	5.16	6.21	
ETH_00014115	-4.6	2.12	4.31	
ETH_00014120	-13.9	0.52	4.31	
ETH_00014125	-33.6	1.23	6.31	
ETH_00014130	7.5	4.65	1.74	
ETH_00014135	1.9	1.82	0.89	
ETH_00014140	1.4	4.7	4.2	
ETH_00014145	13.3	4.04	0.32	
ETH_00014150	-1.2	0.16	0.42	
ETH_00014155	94	7.1	0.54	
ETH_00014160	-15.8	0.42	4.4	
ETH_00014165	-8.8	1.27	4.4	
ETH_00014170	-1.1	4.93	5.11	
ETH_00014175	3.2	5.74	4.05	
ETH_00014180	1.2	6.64	6.39	
ETH_00014185	-2.2	5.08	6.2	
ETH_00014190	-45.7	1.96	7.47	
ETH_00014195	1.1	2.94	2.77	
ETH_00014200	1.5	5.71	5.17	
ETH_00014205	2.1	4.8	3.74	
ETH_00014210	-67.2	1.91	7.98	
ETH_00014215	2.8	5.82	4.31	
ETH_00014220	5.4	4.9	2.48	
ETH_00014225	-3.5	1.02	2.81	
ETH_00014230	-4.4	0.38	2.5	
ETH_00014235	3.8	9.15	7.24	
ETH_00014240	11.1	3.83	0.36	
ETH_00014245	26.5	5.08	0.35	
ETH_00014250	-3.4	3.7	5.46	
ETH_00014255	-1.3	7.18	7.57	
ETH_00014260	-2.5	4.86	6.18	
ETH_00014265	-6.9	0.22	3.01	
ETH_00014270	-3.7	2.36	4.25	
ETH_00014275	-42.6	1.4	6.81	
ETH_00014280	-42	0.96	6.35	
ETH_00014285	1.4	0.47	0	
ETH_00014290	1.1	0.15	0.08	
ETH_00014295	-3.7	0.38	2.25	
ETH_00014300	2.4	3.09	1.83	
ETH_00014305	1	0.44	0.39	
ETH_00014310	-1.2	0.08	0.33	
ETH_00014315	-1.1	2.29	2.44	
ETH_00014320	-1.1	7.75	7.82	
ETH_00014325	2.8	3.11	1.64	
ETH_00014330	-2.8	4.54	6	
ETH_00014335	-6.3	3.65	6.3	
ETH_00014340	-2.7	5.34	6.77	
ETH_00014345	6.1	4.98	2.38	
ETH_00014350	6.5	4.92	2.21	
ETH_00014355	-1	0.47	0.49	
ETH_00014360	3.9	7.97	6.01	
ETH_00014365	1	3.29	3.29	
ETH_00014370	-6.4	1.8	4.48	
ETH_00014375	1.2	4.94	4.65	
ETH_00014380	1.7	5.19	4.46	
ETH_00014385	-1.2	4.48	4.78	
ETH_00014390	-17.2	0.58	4.69	
ETH_00014395	3.4	8.14	6.38	
ETH_00014400	-1.2	4.44	4.71	
ETH_00014405	-5	3.24	5.56	
ETH_00014410	2.4	4.57	3.29	
ETH_00014415	-9	4.83	8	
ETH_00014420	6.6	8.36	5.63	
ETH_00014425	3.7	3.33	1.42	
ETH_00014430	2.2	4.69	3.58	
ETH_00014435	1.2	5.99	5.7	
ETH_00014440	1	7.63	7.58	
ETH_00014445	-12.9	7.32	11.01	
ETH_00014450	-2	0.37	1.34	
ETH_00014455	1.3	1.39	0.99	
ETH_00014460	2.4	5.23	3.95	
ETH_00014465	5.1	2.73	0.39	
ETH_00014470	2	1.21	0.25	
ETH_00014475	-3.4	4.36	6.14	
ETH_00014480	2.3	2.09	0.87	
ETH_00014485	3.2	5.76	4.09	
ETH_00014490	1	2.7	2.65	
ETH_00014495	7.3	5.52	2.66	
ETH_00014500	-27.4	1.4	6.17	
ETH_00014505	1.1	1.94	1.75	
ETH_00014510	1.3	0.47	0.05	
ETH_00014515	-2.3	4.86	6.06	
ETH_00014520	-2.3	4.14	5.33	
ETH_00014525	2.5	5.05	3.75	
ETH_00014530	-4	0.47	2.48	
ETH_00014535	-9	1.19	4.35	
ETH_00014540	3	1.92	0.33	
ETH_00014545	3.9	1.95	0	
ETH_00014550	-12.6	1.72	5.38	
ETH_00014555	1	0	0	
ETH_00014560	1	0	0	
ETH_00014565	1	0.06	0.03	
ETH_00014570	3.9	4.61	2.67	
ETH_00014575	-2.2	2.79	3.94	
ETH_00014580	-32	2.04	7.04	
ETH_00014585	8.4	5.51	2.45	
ETH_00014590	-3.1	3.19	4.82	
ETH_00014595	-1.5	0.61	1.18	
ETH_00014600	1.2	1.44	1.2	
ETH_00014605	6.2	3.16	0.51	
ETH_00014610	-1.3	0.23	0.59	
ETH_00014615	-2.9	2.51	4.02	
ETH_00014620	3.7	4.98	3.1	
ETH_00014625	4.3	7.34	5.23	
ETH_00014630	1.3	5.28	4.88	
ETH_00014635	-3	3.57	5.16	
ETH_00014640	-8.5	1.1	4.19	
ETH_00014645	-3.8	3.42	5.36	
ETH_00014650	4.7	3.28	1.06	
ETH_00014655	-1	1.57	1.62	
ETH_00014660	-12.6	1.86	5.52	
ETH_00014665	-8.6	1.35	4.46	
ETH_00014670	6.2	4.54	1.91	
ETH_00014675	-3.1	1.15	2.78	
ETH_00014680	-18.5	6.34	10.54	
ETH_00014685	-6	0.27	2.84	
ETH_00014690	-19.3	3.98	8.25	
ETH_00014695	-1.2	2.63	2.91	
ETH_00014700	9.5	8.17	4.92	
ETH_00014705	-16.9	1.52	5.6	
ETH_00014710	-3.7	2.87	4.75	
ETH_00014715	3.4	5.2	3.43	
ETH_00014720	-2.7	0.65	2.07	
ETH_00014725	5.3	4.07	1.67	
ETH_00014730	-3.2	2.18	3.86	
ETH_00014735	8.4	4.91	1.84	
ETH_00014740	1.3	4.52	4.14	
ETH_00014745	-1.4	3.46	3.9	
ETH_00014750	1.1	6.1	6.01	
ETH_00014755	-17.8	1.33	5.48	
ETH_00014760	-1.3	6.01	6.34	
ETH_00014765	-2.6	0.15	1.54	
ETH_00014770	-2.2	0.76	1.9	
ETH_00014775	8	6.18	3.19	
ETH_00014795	-7.6	3	5.92	
ETH_00014800	1.1	3.22	3.13	
ETH_00014805	-1.3	0.21	0.59	
ETH_00014810	-1.5	0.07	0.62	
ETH_00014815	6.3	2.81	0.14	
ETH_00014820	-1.7	0.81	1.58	
ETH_00014825	-1.1	1.18	1.35	
ETH_00014830	1	0.1	0.05	
ETH_00014835	31.1	5.4	0.44	
ETH_00014840	1.6	0.69	0	
ETH_00014845	4.9	3.55	1.25	
ETH_00014850	-2	4.8	5.8	
ETH_00014855	-6	6.29	8.88	
ETH_00014860	-1.8	1.63	2.51	
ETH_00014865	36.8	5.67	0.47	
ETH_00014870	1.1	4.6	4.41	
ETH_00014875	-1.7	7.51	8.3	
ETH_00014880	-1.6	1.56	2.21	
ETH_00014885	1.2	2.39	2.14	
ETH_00014890	-1.2	0	0.31	
ETH_00014895	-1.6	3.01	3.67	
ETH_00014900	9.1	3.18	0	
ETH_00014905	7.5	3.37	0.47	
ETH_00014910	-5.5	0.49	2.96	
ETH_00014915	34.2	6.67	1.57	
ETH_00014920	11.1	3.91	0.44	
ETH_00014925	-2.8	3.12	4.59	
ETH_00014930	-13.5	0.56	4.31	
ETH_00014935	3.1	1.63	0	
ETH_00014940	-2.6	4.33	5.71	
ETH_00014945	1.5	3.45	2.87	
ETH_00014950	-3.2	5.9	7.58	
ETH_00014955	-1.2	5.72	5.95	
ETH_00014960	1.5	1.77	1.23	
ETH_00014965	1.6	1.57	0.9	
ETH_00014970	-50.8	1.46	7.12	
ETH_00014975	10.3	3.76	0.4	
ETH_00014980	10.6	3.6	0.19	
ETH_00014985	-1.6	8.46	9.13	
ETH_00014990	1.1	6.09	5.99	
ETH_00014995	1.9	6.56	5.6	
ETH_00015000	-1.2	0.2	0.51	
ETH_00015005	6.1	3.98	1.37	
ETH_00015010	-1.1	5.48	5.57	
ETH_00015015	2.4	1.62	0.34	
ETH_00015020	2	5.44	4.45	
ETH_00015025	1.9	4.27	3.33	
ETH_00015030	138.2	11.9	4.79	
ETH_00015035	-1	0.67	0.72	
ETH_00015040	-1.1	3.86	3.97	
ETH_00015045	24.4	7.67	3.06	
ETH_00015050	-2.2	5.77	6.91	
ETH_00015055	5.1	5.28	2.94	
ETH_00015060	257.7	8.79	0.78	
ETH_00015065	-2.9	2.16	3.68	
ETH_00015070	-4.9	3.47	5.77	
ETH_00015075	-1.1	3.41	3.58	
ETH_00015080	-2.8	2.95	4.46	
ETH_00015085	-1.9	5.79	6.75	
ETH_00015090	-1.6	2.5	3.17	
ETH_00015095	-21.7	3.06	7.5	
ETH_00015100	1.1	0.2	0.07	
ETH_00015105	-7	0	2.8	
ETH_00015110	1.7	2.44	1.64	
ETH_00015115	-28.4	1.68	6.51	
ETH_00015120	-2.3	0.4	1.58	
ETH_00015125	3.4	2.36	0.6	
ETH_00015130	5.6	2.96	0.49	
ETH_00015135	-7.4	1.36	4.24	
ETH_00015140	6.5	7.4	4.69	
ETH_00015145	3.2	6.09	4.42	
ETH_00015150	-2.8	2.4	3.89	
ETH_00015155	3.1	3.46	1.84	
ETH_00015160	2.1	1.43	0.34	
ETH_00015165	1.2	2.69	2.39	
ETH_00015170	-1.1	7.53	7.62	
ETH_00015175	1.7	1.49	0.76	
ETH_00015180	-1.6	7.03	7.67	
ETH_00015185	-6.3	1.46	4.12	
ETH_00015190	-3	7.32	8.91	
ETH_00015195	4.1	7.27	5.25	
ETH_00015200	-4.8	2.34	4.59	
ETH_00015205	-3.4	0.42	2.21	
ETH_00015210	24.6	5.69	1.06	
ETH_00015215	-3.9	4.18	6.15	
ETH_00015220	11.4	6.35	2.84	
ETH_00015225	6.7	5.19	2.45	
ETH_00015230	-3.4	0.31	2.08	
ETH_00015235	-6	2.83	5.42	
ETH_00015240	27.7	5	0.2	
ETH_00015245	-2.1	4.46	5.51	
ETH_00015250	1.2	9.16	8.85	
ETH_00015255	-2.4	5.25	6.48	
ETH_00015260	-1.9	5.29	6.21	
ETH_00015265	1.2	0.28	0	
ETH_00015270	1.5	0.63	0	
ETH_00015275	-2.2	4.14	5.25	
ETH_00015280	-1	4.35	4.4	
ETH_00015285	2.1	4.27	3.2	
ETH_00015290	-2.5	0.49	1.83	
ETH_00015295	-1.9	4.48	5.38	
ETH_00015300	1.1	0.87	0.68	
ETH_00015305	-1	1	1.05	
ETH_00015310	1.9	1.95	1.02	
ETH_00015315	2.9	1.8	0.26	
ETH_00015320	-2.1	4.27	5.33	
ETH_00015325	3.6	8.02	6.16	
ETH_00015330	-3.9	0.64	2.59	
ETH_00015335	-62.7	0.93	6.9	
ETH_00015340	-4.5	5.07	7.24	
ETH_00015345	3	3.41	1.84	
ETH_00015350	-1.5	2.64	3.23	
ETH_00015355	-9.3	1.55	4.77	
ETH_00015360	-2.1	1.25	2.35	
ETH_00015365	-17.1	3.98	8.08	
ETH_00015370	-26.8	4.35	9.09	
ETH_00015375	-13.7	1.65	5.43	
ETH_00015380	1.7	5.21	4.43	
ETH_00015385	-2.2	1.25	2.39	
ETH_00015390	-1.6	4.76	5.43	
ETH_00015395	-1.4	1.57	2.02	
ETH_00015400	-1.6	3.92	4.59	
ETH_00015405	-5.3	2.86	5.27	
ETH_00015410	4.7	5.85	3.62	
ETH_00015415	-13	1.11	4.81	
ETH_00015420	-1.3	0.42	0.77	
ETH_00015425	1.1	0.55	0.43	
ETH_00015430	19.7	6.88	2.58	
ETH_00015435	12	5.08	1.49	
ETH_00015440	1.4	0.93	0.4	
ETH_00015445	-8.2	3.85	6.89	
ETH_00015450	1.1	0.3	0.13	
ETH_00015455	-3	7.18	8.76	
ETH_00015460	2.3	6.18	4.95	
ETH_00015465	4.9	7.18	4.88	
ETH_00015470	28.5	6.52	1.68	
ETH_00015475	20.4	5.9	1.55	
ETH_00015480	-3.3	0.25	1.98	
ETH_00015485	-2	0.27	1.27	
ETH_00015490	-1.6	4.71	5.38	
ETH_00015495	-1.9	4.43	5.39	
ETH_00015500	-1.2	1.42	1.64	
ETH_00015505	1.1	0.36	0.16	
ETH_00015510	-1.4	1.81	2.32	
ETH_00015515	5.4	6.51	4.09	
ETH_00015520	-2.5	3.26	4.56	
ETH_00015525	-1.3	0.79	1.21	
ETH_00015530	-2.2	2.47	3.58	
ETH_00015535	-1.3	1.1	1.42	
ETH_00015540	1.3	5.79	5.39	
ETH_00015545	3.9	4.95	2.97	
ETH_00015550	-2.2	3.65	4.81	
ETH_00015555	-19.3	0.76	5.03	
ETH_00015560	1.5	0.97	0.41	
ETH_00015565	-1.8	5.52	6.38	
ETH_00015570	-1.2	6.73	6.95	
ETH_00015575	3.4	5.24	3.49	
ETH_00015580	1.7	1.18	0.41	
ETH_00015585	-1.6	4.62	5.3	
ETH_00015590	20.4	6.19	1.84	
ETH_00015595	-2	0.74	1.73	
ETH_00015600	2.7	5.44	3.98	
ETH_00015605	2.4	6.68	5.42	
ETH_00015610	-5.6	0.39	2.88	
ETH_00015615	-1.1	0.15	0.27	
ETH_00015620	2.3	6.49	5.28	
ETH_00015625	-1.6	3.25	3.91	
ETH_00015630	1.3	4.72	4.3	
ETH_00015635	2.2	1.76	0.62	
ETH_00015640	7	5.12	2.32	
ETH_00015645	1.8	7.65	6.78	
ETH_00015650	-2.8	6.03	7.54	
ETH_00015655	-2.8	6.51	7.99	
ETH_00015660	-8.6	0.53	3.64	
ETH_00015665	-17.6	1.15	5.29	
ETH_00015670	-1.4	5.31	5.84	
ETH_00015675	-4	2.68	4.69	
ETH_00015680	22.6	7.86	3.36	
ETH_00015685	-2.7	4.84	6.25	
ETH_00015690	-36	1.4	6.57	
ETH_00015695	-1.2	4.83	5.08	
ETH_00015700	6.3	5.11	2.46	
ETH_00015705	5	4.22	1.91	
ETH_00015710	3.6	4.63	2.76	
ETH_00015715	-13.7	3.06	6.83	
ETH_00015720	-4.4	2.75	4.89	
ETH_00015725	-4.2	2.03	4.09	
ETH_00015730	-13.8	8.27	12.06	
ETH_00015735	-3.6	3.38	5.22	
ETH_00015740	-24.1	1.54	6.12	
ETH_00015745	-15.4	1.52	5.47	
ETH_00015750	2.2	7.57	6.45	
ETH_00015755	5	2.52	0.18	
ETH_00015760	6.8	5.03	2.26	
ETH_00015765	1.3	1.41	1.07	
ETH_00015770	3.5	3.97	2.18	
ETH_00015775	-4.7	3.13	5.36	
ETH_00015780	-6.7	2.94	5.69	
ETH_00015785	-8.3	4.26	7.32	
ETH_00015790	2.2	2.32	1.2	
ETH_00015795	5.6	5.1	2.63	
ETH_00015800	2.1	5.4	4.33	
ETH_00015805	-1.1	1.62	1.77	
ETH_00015810	-2.4	6.75	8.01	
ETH_00015815	-1.8	4.1	4.91	
ETH_00015820	-1.3	4.59	4.99	
ETH_00015825	1.1	3.15	3.01	
ETH_00015830	-1.1	3.74	3.81	
ETH_00015835	4.6	4.01	1.81	
ETH_00015840	-7.2	1.24	4.09	
ETH_00015845	-1.1	0.18	0.34	
ETH_00015850	-21.8	0.95	5.4	
ETH_00015855	1.1	5.15	5.05	
ETH_00015860	2.9	4.77	3.26	
ETH_00015865	-6.9	4.75	7.54	
ETH_00015870	19.2	4.58	0.32	
ETH_00015875	-7.2	0.57	3.42	
ETH_00015880	-2.5	1.53	2.86	
ETH_00015885	-8	2.28	5.28	
ETH_00015890	5.4	7.34	4.92	
ETH_00015895	-2	5.12	6.12	
ETH_00015900	28	6.04	1.23	
ETH_00015905	-1.5	2.21	2.76	
ETH_00015910	-2.1	1.68	2.72	
ETH_00015915	17.8	4.33	0.18	
ETH_00015920	5.7	5	2.48	
ETH_00015925	-1	6.47	6.54	
ETH_00015930	1.5	5.17	4.6	
ETH_00015935	-8.9	4.33	7.49	
ETH_00015940	14.1	5.22	1.41	
ETH_00015945	-53.5	5.58	11.32	
ETH_00015950	-1.5	5.07	5.68	
ETH_00015955	-5.1	4.54	6.9	
ETH_00015960	-7.8	1.77	4.74	
ETH_00015965	-6.1	0.25	2.86	
ETH_00015970	-9.4	0.47	3.7	
ETH_00015975	70.3	6.34	0.2	
ETH_00015980	-12.1	2.03	5.62	
ETH_00015985	1.8	1.5	0.65	
ETH_00015990	-2.2	0.46	1.61	
ETH_00015995	-1.3	5.02	5.42	
ETH_00016000	7.6	8.03	5.1	
ETH_00016005	12.3	6.96	3.33	
ETH_00016010	-1.1	5.64	5.72	
ETH_00016015	1.4	5.24	4.75	
ETH_00016020	-1.6	2.53	3.19	
ETH_00016025	1.7	1.25	0.45	
ETH_00016030	6	3	0.42	
ETH_00016035	11.5	7.37	3.85	
ETH_00016040	16.3	6.12	2.09	
ETH_00016045	1.1	0.61	0.5	
ETH_00016050	1.2	3.17	2.92	
ETH_00016055	1.2	6.12	5.81	
ETH_00016060	-1.8	6.17	7.05	
ETH_00016065	2.8	6.3	4.8	
ETH_00016070	7.5	5.36	2.45	
ETH_00016075	4.4	2.14	0	
ETH_00016080	-1.5	3.27	3.88	
ETH_00016085	41	5.81	0.45	
ETH_00016090	2	5.52	4.5	
ETH_00016095	2.3	7.25	6.07	
ETH_00016100	7.9	3.93	0.95	
ETH_00016105	13.8	4	0.22	
ETH_00016110	-6.6	1.06	3.79	
ETH_00016115	-14	1.45	5.25	
ETH_00016120	3.6	2.09	0.27	
ETH_00016125	-17.8	2.71	6.86	
ETH_00016130	-5	0.33	2.65	
ETH_00016135	1.6	0.86	0.21	
ETH_00016140	-1	0.24	0.25	
ETH_00016145	-1.3	0.11	0.46	
ETH_00016150	15.4	4.33	0.38	
ETH_00016155	-9.4	5.65	8.89	
ETH_00016160	-5.2	6.71	9.1	
ETH_00016165	-50.5	3	8.65	
ETH_00016170	-2.1	3.06	4.14	
ETH_00016175	4.2	5.98	3.9	
ETH_00016180	12.2	6.92	3.32	
ETH_00016185	-1.1	1	1.11	
ETH_00016190	-1.1	3.23	3.35	
ETH_00016195	9.7	4.63	1.35	
ETH_00016200	1.2	4.55	4.23	
ETH_00016205	5.5	3.33	0.88	
ETH_00016210	-1.1	0.77	0.91	
ETH_00016215	-1.8	0.3	1.16	
ETH_00016220	2.9	5.69	4.18	
ETH_00016225	-1	0.36	0.37	
ETH_00016230	3.7	2.09	0.21	
ETH_00016235	-1.5	2.55	3.1	
ETH_00016240	-7.7	3.5	6.44	
ETH_00016245	-2.5	1.1	2.43	
ETH_00016250	-9.6	2.11	5.37	
ETH_00016255	17.4	6.68	2.56	
ETH_00016260	-1.3	0.05	0.47	
ETH_00016265	-29.9	1.38	6.28	
ETH_00016270	-2.7	0.28	1.72	
ETH_00016275	-11.6	0.9	4.44	
ETH_00016280	-1.2	0	0.24	
ETH_00016285	17.5	6.07	1.94	
ETH_00016290	1.1	3.33	3.18	
ETH_00016295	1.6	1.28	0.61	
ETH_00016300	-1.6	5.27	5.97	
ETH_00016305	-1.3	0.7	1.11	
ETH_00016310	1.1	0.28	0.11	
ETH_00016315	-3.8	1.12	3.05	
ETH_00016320	1.3	1.22	0.81	
ETH_00016325	2	1.87	0.87	
ETH_00016330	-6.6	0.56	3.28	
ETH_00016335	33.8	7.83	2.75	
ETH_00016340	-1.1	4.5	4.63	
ETH_00016345	10.2	4.88	1.53	
ETH_00016350	-11.9	1.36	4.93	
ETH_00016355	2	3.89	2.91	
ETH_00016360	1.2	0.21	0	
ETH_00016365	-1.9	0.4	1.36	
ETH_00016370	11.4	4.2	0.69	
ETH_00016375	-1	0.19	0.2	
ETH_00016380	2.9	4.22	2.7	
ETH_00016385	2.5	5.84	4.55	
ETH_00016390	1.2	3.98	3.72	
ETH_00016395	29.7	6.35	1.46	
ETH_00016400	3.6	6.55	4.71	
ETH_00016405	-11.2	4.42	7.91	
ETH_00016410	-15.2	1.35	5.27	
ETH_00016415	5.4	6.31	3.88	
ETH_00016420	1.2	0.85	0.55	
ETH_00016425	-3.3	0.64	2.34	
ETH_00016430	-5.1	3.72	6.06	
ETH_00016435	-3.7	3.23	5.11	
ETH_00016440	-12.3	0.45	4.07	
ETH_00016445	-2	2.17	3.15	
ETH_00016450	-1.4	0	0.47	
ETH_00016455	1.2	1.99	1.78	
ETH_00016460	2	2.27	1.29	
ETH_00016465	-1.5	6.87	7.48	
ETH_00016470	2.5	2.61	1.3	
ETH_00016475	-22.1	0.31	4.78	
ETH_00016480	-1.3	5.66	6.05	
ETH_00016485	1.1	4.99	4.79	
ETH_00016490	1.6	3.84	3.18	
ETH_00016495	1.4	0.75	0.22	
ETH_00016500	-7.1	0.97	3.8	
ETH_00016505	3	1.7	0.1	
ETH_00016510	-1.8	2.29	3.14	
ETH_00016515	3	8.17	6.6	
ETH_00016520	475.4	9.84	0.94	
ETH_00016525	3.6	3.21	1.36	
ETH_00016530	-1.6	3.16	3.84	
ETH_00016535	-1.1	3.82	3.97	
ETH_00016540	-3.4	3.48	5.23	
ETH_00016545	-3.6	3.36	5.22	
