[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00012770	-12.5	0.69	4.34	
ETH_00012775	6.1	2.89	0.29	
ETH_00012780	22.7	4.92	0.42	
ETH_00012785	1	0	0	
ETH_00012790	-29.1	2.38	7.24	
ETH_00012795	-1.2	0.41	0.61	
ETH_00012800	1.2	0.3	0.06	
ETH_00012805	-1.8	0.1	0.95	
ETH_00012810	2.6	5.9	4.53	
ETH_00012815	-1.1	1.12	1.3	
ETH_00012820	-1.1	1.37	1.49	
ETH_00012825	-2.3	1.76	2.96	
ETH_00012830	1.6	4.67	3.98	
ETH_00012835	126.9	7.69	0.7	
ETH_00012840	-177.9	0	7.48	
ETH_00012845	-101.9	0.59	7.26	
ETH_00012850	-1.1	1.14	1.33	
ETH_00012855	-15.4	1.58	5.53	
ETH_00012860	2.4	4.67	3.41	
ETH_00012865	2.6	6.33	4.97	
ETH_00012870	1.5	2.99	2.43	
ETH_00012875	2.7	3.23	1.81	
ETH_00012880	2.3	3.79	2.58	
ETH_00012885	1.8	3.82	2.98	
ETH_00012890	-1.1	4.24	4.34	
ETH_00012895	-6.7	1.82	4.56	
ETH_00012900	21.5	6.92	2.49	
ETH_00012905	18.7	6.02	1.8	
ETH_00012910	5.6	3.44	0.95	
ETH_00012915	-9.5	3.44	6.69	
ETH_00012920	-1	4.41	4.43	
ETH_00012925	3.4	6.76	5.01	
ETH_00012930	-6.9	0.7	3.48	
ETH_00012935	-4.3	1.41	3.53	
ETH_00012940	-3.8	4.06	5.99	
ETH_00012945	-1.2	4.49	4.73	
ETH_00012950	2.4	6.8	5.54	
ETH_00012955	3.4	3.35	1.6	
ETH_00012960	12.3	6.7	3.09	
ETH_00012965	1.1	4.66	4.57	
ETH_00012970	1.1	2.42	2.33	
ETH_00012975	8.7	4.04	0.91	
ETH_00012980	10.9	5.07	1.63	
ETH_00012985	-17.1	0.59	4.69	
ETH_00012990	-9.2	0.54	3.74	
ETH_00012995	-4.4	0.86	3.01	
ETH_00013000	-18.1	0.88	5.06	
ETH_00013005	1.1	1.88	1.8	
ETH_00013010	-3.2	0.67	2.33	
ETH_00013015	2.3	2.43	1.21	
ETH_00013020	3.5	4.28	2.47	
ETH_00013025	2.3	2.19	1.01	
ETH_00013030	-101.3	0.27	6.93	
ETH_00013035	4.5	6.47	4.3	
ETH_00013040	355.7	8.77	0.3	
ETH_00013045	4.2	3.48	1.42	
ETH_00013050	1.1	0.55	0.48	
ETH_00013055	3.5	2.29	0.47	
ETH_00013060	-2.2	3.46	4.58	
ETH_00013065	1.7	1.58	0.82	
ETH_00013070	-2.4	5.57	6.82	
ETH_00013075	1.5	4.09	3.47	
ETH_00013080	1.7	5.04	4.27	
ETH_00013085	-2.7	5.49	6.93	
ETH_00013090	3.3	5.64	3.92	
ETH_00013095	-1.9	3.33	4.28	
ETH_00013100	34.9	7.75	2.63	
ETH_00013105	-286.8	0.71	8.87	
ETH_00013110	20.3	5.77	1.42	
ETH_00013115	13.8	5.41	1.62	
ETH_00013120	11.6	5.79	2.26	
ETH_00013125	5.3	6.2	3.81	
ETH_00013130	1374.1	11.17	0.75	
ETH_00013135	27.6	6.08	1.29	
ETH_00013140	1787.7	11.75	0.95	
ETH_00013150	277.9	8.48	0.36	
ETH_00013155	135.9	7.7	0.61	
ETH_00013160	-2.5	0.51	1.86	
ETH_00013165	785.5	9.88	0.26	
ETH_00013170	15.6	4.02	0.06	
ETH_00013174	302.3	8.94	0.7	
ETH_00013178	10.7	5.77	2.35	
ETH_00013180	26.6	9.96	5.22	
ETH_00013185	44.2	5.81	0.35	
ETH_00013190	1.2	0.35	0.06	
ETH_00013195	33.9	6.21	1.13	
ETH_00013200	9.2	5.42	2.21	
ETH_00013205	-2.1	1.21	2.25	
ETH_00013210	-8.6	0.37	3.47	
ETH_00013215	-20.8	0.9	5.28	
ETH_00013220	-24.3	0.83	5.43	
ETH_00013225	1.1	3.51	3.35	
ETH_00013230	1.8	3.34	2.46	
ETH_00013235	1.2	6.46	6.22	
ETH_00013240	1.2	6.08	5.81	
ETH_00013245	11.9	7.19	3.61	
ETH_00013250	9.5	4.1	0.86	
ETH_00013255	-1.4	6.14	6.59	
ETH_00013260	-2	4.09	5.09	
ETH_00013265	3.7	4.1	2.22	
ETH_00013270	-4.5	4.55	6.71	
ETH_00013275	6.1	4.47	1.85	
ETH_00013280	-17.7	0.61	4.76	
ETH_00013285	-9.3	1.8	5.01	
ETH_00013290	70.6	9.62	3.47	
ETH_00013295	4.7	2.84	0.62	
ETH_00013300	1.8	2.85	1.97	
ETH_00013305	18.6	6.2	1.98	
ETH_00013310	-1.2	6.7	6.98	
ETH_00013315	-8.7	3.37	6.49	
ETH_00013320	54.2	10.72	4.96	
ETH_00013325	3.3	2.72	1.01	
ETH_00013330	-28.8	1.4	6.25	
ETH_00013335	11.5	6.82	3.29	
ETH_00013340	-16.4	3.26	7.29	
ETH_00013345	-57.7	0.17	6.02	
ETH_00013350	15.7	3.97	0	
ETH_00013355	2.5	1.63	0.3	
ETH_00013360	10.5	5.51	2.13	
ETH_00013365	1.2	6.19	5.97	
ETH_00013370	-1	3.29	3.32	
ETH_00013375	-4.8	1.63	3.9	
ETH_00013380	-12.9	0.45	4.14	
ETH_00013385	35.5	5.33	0.18	
ETH_00013400	29.2	7.45	2.58	
ETH_00013405	4	4.23	2.25	
ETH_00013410	8.9	4.16	1.01	
ETH_00013415	1.5	5.97	5.35	
ETH_00013420	-7.9	1	3.98	
ETH_00013425	-1.4	1.26	1.79	
ETH_00013430	-1.9	1.58	2.53	
ETH_00013435	-20.8	3.46	7.84	
ETH_00013440	1.3	0.74	0.34	
ETH_00013445	19.3	8.97	4.7	
ETH_00013450	6.3	3.55	0.89	
ETH_00013455	1.7	0.84	0.05	
ETH_00013460	1.1	0.34	0.24	
ETH_00013465	26.2	7.63	2.92	
ETH_00013470	-6.8	1.78	4.56	
ETH_00013475	2.3	2.38	1.17	
ETH_00013480	1.8	3.52	2.65	
ETH_00013485	7.3	3.07	0.2	
ETH_00013490	30.3	5.13	0.21	
ETH_00013500	160.5	8.27	0.94	
ETH_00013505	70.1	7.09	0.95	
ETH_00013510	85.6	7.39	0.97	
ETH_00013515	-2.9	0.08	1.62	
ETH_00013520	14.6	4.48	0.61	
ETH_00013525	1.1	0.19	0	
ETH_00013530	-14.2	1.63	5.46	
ETH_00013535	16.9	4.6	0.52	
ETH_00013540	-1.3	3.56	3.95	
ETH_00013545	-38.9	0.24	5.52	
ETH_00013550	-2.4	0.21	1.47	
ETH_00013555	1	0.96	0.9	
ETH_00013560	-2	0.12	1.15	
ETH_00013565	-1.2	0.14	0.39	
ETH_00013570	-3.4	0	1.76	
ETH_00013575	-4.5	2.97	5.12	
ETH_00013580	1.4	1.91	1.47	
ETH_00013585	-8.1	1.97	4.99	
ETH_00013590	-2.6	3.9	5.3	
ETH_00013595	2.2	3.35	2.24	
ETH_00013600	3.3	5.62	3.91	
ETH_00013605	-12.7	3.05	6.72	
ETH_00013610	74.1	11.28	5.06	
ETH_00013615	-15	4.17	8.07	
ETH_00013620	133.3	7.26	0.2	
ETH_00013625	1.6	0.78	0.11	
ETH_00013630	5.2	2.48	0.1	
ETH_00013635	1.1	0.17	0	
ETH_00013640	-1.4	4.38	4.86	
ETH_00013645	-98.9	0.94	7.57	
ETH_00013650	51	7.48	1.81	
ETH_00013655	-2.8	5.4	6.89	
ETH_00013660	-2.8	6.74	8.21	
ETH_00013665	-2	3.43	4.46	
ETH_00013670	2.2	5.34	4.22	
ETH_00013675	-5.3	2.14	4.54	
ETH_00013680	1.2	0.36	0.05	
ETH_00013685	2.8	1.57	0.09	
ETH_00013690	8.7	3.79	0.66	
ETH_00013695	16.8	8.14	4.07	
ETH_00013700	-3.8	6.48	8.4	
ETH_00013705	-148.3	0.61	7.82	
ETH_00013710	2.7	5.56	4.13	
ETH_00013715	-1.1	4.92	5	
ETH_00013720	-8.4	0	3.08	
ETH_00013725	-144.5	0.32	7.49	
ETH_00013730	-5	3.46	5.79	
ETH_00013735	34.8	6.04	0.92	
ETH_00013740	75.1	6.43	0.2	
ETH_00013745	18.4	4.37	0.17	
ETH_00013750	1	0	0	
ETH_00013755	-1.4	4.96	5.47	
ETH_00013760	32.4	5.04	0.02	
ETH_00013765	3.4	5.66	3.91	
ETH_00013770	2.6	3.89	2.52	
ETH_00013775	3.6	3.63	1.79	
ETH_00013780	-112.2	0.43	7.24	
ETH_00013785	-80.9	0.99	7.33	
ETH_00013790	6.9	3.48	0.7	
ETH_00013795	-1.5	1.03	1.61	
ETH_00013800	2.1	1.4	0.31	
ETH_00013805	5.4	5.27	2.83	
ETH_00013820	-12	4.1	7.69	
ETH_00013825	-87.7	0.4	6.86	
ETH_00013830	-232.9	0.71	8.57	
ETH_00013835	-1.8	2.47	3.35	
ETH_00013840	4.9	2.36	0.08	
ETH_00013845	1	0	0	
ETH_00013850	-1.4	0	0.5	
ETH_00013855	1.7	4.39	3.59	
ETH_00013860	3.8	4.23	2.31	
ETH_00013865	8.1	7.46	4.43	
ETH_00013870	7.4	4.38	1.5	
ETH_00013875	14.7	6.12	2.24	
ETH_00013880	-1.2	3.86	4.11	
ETH_00013885	7.5	5.58	2.67	
ETH_00013890	53.6	6.5	0.75	
ETH_00013895	-8.1	2.76	5.78	
ETH_00013900	2	3.58	2.6	
ETH_00013905	4.2	6.14	4.06	
ETH_00013910	1.3	0.8	0.37	
ETH_00013915	-2.3	0.29	1.49	
ETH_00013920	-215.6	0.24	7.99	
ETH_00013925	-2.7	0.62	2.07	
ETH_00013930	-1	0.57	0.62	
ETH_00013935	32.6	6.08	1.06	
ETH_00013940	-22	1.78	6.24	
ETH_00013945	3.7	3.76	1.86	
ETH_00013950	7.6	5.25	2.32	
ETH_00013955	4.6	6.07	3.87	
ETH_00013960	-7.8	5.86	8.83	
ETH_00013965	15.2	5.28	1.36	
ETH_00013970	-1.3	0.06	0.43	
ETH_00013975	-1.1	0	0.15	
ETH_00013980	1.3	0.7	0.35	
ETH_00013985	-2.9	0.24	1.75	
ETH_00013990	-1.2	0	0.26	
ETH_00013995	1	0.13	0.07	
ETH_00014025	-1.5	0.04	0.62	
ETH_00014030	-1.4	0.05	0.48	
ETH_00014035	1.1	0.16	0	
ETH_00014040	1.1	0.08	0	
ETH_00014045	-1.1	0	0.13	
ETH_00014050	1	0	0	
ETH_00014055	1	0	0	
ETH_00014060	-1.6	0	0.65	
ETH_00014065	5.9	5.4	2.85	
ETH_00014070	-5.7	3.19	5.71	
ETH_00014075	12	5	1.42	
ETH_00014080	-1.8	3.55	4.41	
ETH_00014085	-3.1	4.02	5.64	
ETH_00014090	1	0	0	
ETH_00014095	1	0	0	
ETH_00014100	1	0	0	
ETH_00014105	1	0	0	
ETH_00014110	-13.1	2.5	6.21	
ETH_00014115	-1.1	4.14	4.31	
ETH_00014120	1	4.32	4.31	
ETH_00014125	-69.6	0.18	6.31	
ETH_00014130	2.3	2.96	1.74	
ETH_00014135	7.9	3.87	0.89	
ETH_00014140	1.2	4.42	4.2	
ETH_00014145	18	4.48	0.32	
ETH_00014150	1.6	1.11	0.42	
ETH_00014155	215.6	8.3	0.54	
ETH_00014160	-15.6	0.44	4.4	
ETH_00014165	-10.1	1.06	4.4	
ETH_00014170	-7.5	2.21	5.11	
ETH_00014175	-6.4	1.38	4.05	
ETH_00014180	-32.4	1.37	6.39	
ETH_00014185	-17.5	2.07	6.2	
ETH_00014190	-58.2	1.61	7.47	
ETH_00014195	3.9	4.73	2.77	
ETH_00014200	2.3	6.35	5.17	
ETH_00014205	1.1	3.92	3.74	
ETH_00014210	-221.3	0.19	7.98	
ETH_00014215	6.9	7.09	4.31	
ETH_00014220	3.7	4.38	2.48	
ETH_00014225	-6.8	0.04	2.81	
ETH_00014230	-5.6	0	2.5	
ETH_00014235	-17.4	3.12	7.24	
ETH_00014240	86.6	6.8	0.36	
ETH_00014245	23.8	4.92	0.35	
ETH_00014250	-1.2	5.22	5.46	
ETH_00014255	-5	5.24	7.57	
ETH_00014260	-2.3	4.96	6.18	
ETH_00014265	-6.1	0.39	3.01	
ETH_00014270	1.1	4.34	4.25	
ETH_00014275	1.3	7.15	6.81	
ETH_00014280	-1.1	6.24	6.35	
ETH_00014285	1.4	0.44	0	
ETH_00014290	1.6	0.76	0.08	
ETH_00014295	-3.4	0.49	2.25	
ETH_00014300	2.8	3.31	1.83	
ETH_00014305	21.7	4.83	0.39	
ETH_00014310	2.4	1.61	0.33	
ETH_00014315	4.7	4.68	2.44	
ETH_00014320	-2.9	6.28	7.82	
ETH_00014325	10	4.96	1.64	
ETH_00014330	-26.5	1.27	6	
ETH_00014335	-17.6	2.16	6.3	
ETH_00014340	-43.5	1.32	6.77	
ETH_00014345	7.7	5.32	2.38	
ETH_00014350	8	5.21	2.21	
ETH_00014355	10	3.8	0.49	
ETH_00014360	-12.3	2.38	6.01	
ETH_00014365	-1.7	2.49	3.29	
ETH_00014370	-5.9	1.93	4.48	
ETH_00014375	5.6	7.13	4.65	
ETH_00014380	2.7	5.87	4.46	
ETH_00014385	1.3	5.19	4.78	
ETH_00014390	-17.6	0.56	4.69	
ETH_00014395	3	7.95	6.38	
ETH_00014400	-2	3.69	4.71	
ETH_00014405	-3.8	3.64	5.56	
ETH_00014410	3.8	5.2	3.29	
ETH_00014415	-17.1	3.91	8	
ETH_00014420	3.7	7.52	5.63	
ETH_00014425	4.2	3.48	1.42	
ETH_00014430	1.9	4.53	3.58	
ETH_00014435	-1.9	4.79	5.7	
ETH_00014440	-162.1	0.24	7.58	
ETH_00014445	-854.7	1.27	11.01	
ETH_00014450	-2.5	0	1.34	
ETH_00014455	-2	0	0.99	
ETH_00014460	1.7	4.71	3.95	
ETH_00014465	13.8	4.17	0.39	
ETH_00014470	14	4.06	0.25	
ETH_00014475	-21.8	1.69	6.14	
ETH_00014480	3.2	2.52	0.87	
ETH_00014485	3.9	6.05	4.09	
ETH_00014490	6.4	5.33	2.65	
ETH_00014495	22.1	7.12	2.66	
ETH_00014500	-1.8	5.3	6.17	
ETH_00014505	6.7	4.5	1.75	
ETH_00014510	-1	0	0.05	
ETH_00014515	-1.9	5.13	6.06	
ETH_00014520	-22.8	0.82	5.33	
ETH_00014525	1.1	3.83	3.75	
ETH_00014530	5	4.79	2.48	
ETH_00014535	-2.3	3.16	4.35	
ETH_00014540	2.7	1.77	0.33	
ETH_00014545	1.3	0.42	0	
ETH_00014550	-4.3	3.29	5.38	
ETH_00014555	1	0	0	
ETH_00014560	1	0	0	
ETH_00014565	1.4	0.48	0.03	
ETH_00014570	9.4	5.9	2.67	
ETH_00014575	1.7	4.7	3.94	
ETH_00014580	-23.2	2.5	7.04	
ETH_00014585	7.3	5.31	2.45	
ETH_00014590	-5.9	2.27	4.82	
ETH_00014595	-1.5	0.56	1.18	
ETH_00014600	1.2	1.51	1.2	
ETH_00014605	10.4	3.89	0.51	
ETH_00014610	1.3	0.99	0.59	
ETH_00014615	2.1	5.06	4.02	
ETH_00014620	21.1	7.5	3.1	
ETH_00014625	2.9	6.76	5.23	
ETH_00014630	-1.1	4.72	4.88	
ETH_00014635	5.5	7.62	5.16	
ETH_00014640	-3.2	2.53	4.19	
ETH_00014645	-4.6	3.15	5.36	
ETH_00014650	144.4	8.23	1.06	
ETH_00014655	1.1	1.71	1.62	
ETH_00014660	-7.8	2.56	5.52	
ETH_00014665	1.4	4.9	4.46	
ETH_00014670	1.9	2.81	1.91	
ETH_00014675	1.4	3.31	2.78	
ETH_00014680	-170.9	3.13	10.54	
ETH_00014685	15.1	6.76	2.84	
ETH_00014690	-4	6.26	8.25	
ETH_00014695	-2.2	1.79	2.91	
ETH_00014700	2	5.91	4.92	
ETH_00014705	-6.4	2.93	5.6	
ETH_00014710	-1.2	4.52	4.75	
ETH_00014715	5.6	5.92	3.43	
ETH_00014720	5.3	4.47	2.07	
ETH_00014725	10.3	5.04	1.67	
ETH_00014730	-1.1	3.77	3.86	
ETH_00014735	-2.3	0.67	1.84	
ETH_00014740	1.7	4.93	4.14	
ETH_00014745	5.7	6.41	3.9	
ETH_00014750	-2	4.97	6.01	
ETH_00014755	-44.6	0	5.48	
ETH_00014760	1.6	7.01	6.34	
ETH_00014765	11.9	5.11	1.54	
ETH_00014770	-1.2	1.59	1.9	
ETH_00014775	147.4	10.39	3.19	
ETH_00014795	2	6.91	5.92	
ETH_00014800	-1.1	3	3.13	
ETH_00014805	1.2	0.89	0.59	
ETH_00014810	2.4	1.86	0.62	
ETH_00014815	4.9	2.44	0.14	
ETH_00014820	2.4	2.87	1.58	
ETH_00014825	1.3	1.73	1.35	
ETH_00014830	195.8	7.66	0.05	
ETH_00014835	-1.1	0.28	0.44	
ETH_00014840	1.4	0.48	0	
ETH_00014845	1.8	2.07	1.25	
ETH_00014850	1.8	6.67	5.8	
ETH_00014855	-4.2	6.82	8.88	
ETH_00014860	1.3	2.88	2.51	
ETH_00014865	17.3	4.58	0.47	
ETH_00014870	1.7	5.14	4.41	
ETH_00014875	-7.3	5.44	8.3	
ETH_00014880	9.2	5.41	2.21	
ETH_00014885	5.9	4.71	2.14	
ETH_00014890	8.5	3.39	0.31	
ETH_00014895	13.4	7.42	3.67	
ETH_00014900	35.9	5.17	0	
ETH_00014905	22.8	4.98	0.47	
ETH_00014910	16.6	7.01	2.96	
ETH_00014915	3.7	3.47	1.57	
ETH_00014920	1.4	0.97	0.44	
ETH_00014925	-18.5	0.38	4.59	
ETH_00014930	-1.4	3.81	4.31	
ETH_00014935	26.9	4.75	0	
ETH_00014940	-3.3	3.99	5.71	
ETH_00014945	1.7	3.64	2.87	
ETH_00014950	-3.6	5.72	7.58	
ETH_00014955	1	5.96	5.95	
ETH_00014960	2.2	2.37	1.23	
ETH_00014965	1.7	1.68	0.9	
ETH_00014970	-89.9	0.63	7.12	
ETH_00014975	4	2.41	0.4	
ETH_00014980	3.7	2.07	0.19	
ETH_00014985	-76.1	2.88	9.13	
ETH_00014990	37.4	11.22	5.99	
ETH_00014995	3.1	7.25	5.6	
ETH_00015000	-1.1	0.35	0.51	
ETH_00015005	10.2	4.72	1.37	
ETH_00015010	-2.3	4.37	5.57	
ETH_00015015	16.2	4.36	0.34	
ETH_00015020	-2.1	3.38	4.45	
ETH_00015025	5.3	5.74	3.33	
ETH_00015030	52.1	10.49	4.79	
ETH_00015035	1	0.76	0.72	
ETH_00015040	2.2	5.13	3.97	
ETH_00015045	38.3	8.32	3.06	
ETH_00015050	-13.8	3.13	6.91	
ETH_00015055	12.4	6.58	2.94	
ETH_00015060	138.2	7.89	0.78	
ETH_00015065	-11.1	0.2	3.68	
ETH_00015070	-6.1	3.16	5.77	
ETH_00015075	1.4	4.04	3.58	
ETH_00015080	-1.4	3.96	4.46	
ETH_00015085	1	6.77	6.75	
ETH_00015090	-5.3	0.76	3.17	
ETH_00015095	-62.8	1.52	7.5	
ETH_00015100	11.5	3.59	0.07	
ETH_00015105	-4.3	0.69	2.8	
ETH_00015110	-2.5	0.34	1.64	
ETH_00015115	-64.2	0.5	6.51	
ETH_00015120	-2.5	0.24	1.58	
ETH_00015125	11	4.06	0.6	
ETH_00015130	8.4	3.56	0.49	
ETH_00015135	18	8.41	4.24	
ETH_00015140	3.3	6.4	4.69	
ETH_00015145	1.9	5.34	4.42	
ETH_00015150	-1.9	2.99	3.89	
ETH_00015155	15.5	5.8	1.84	
ETH_00015160	1	0.36	0.34	
ETH_00015165	-3.3	0.67	2.39	
ETH_00015170	1.8	8.48	7.62	
ETH_00015175	3.3	2.48	0.76	
ETH_00015180	-10.9	4.23	7.67	
ETH_00015185	2.3	5.33	4.12	
ETH_00015190	2.6	10.3	8.91	
ETH_00015195	8.7	8.37	5.25	
ETH_00015200	2.9	6.14	4.59	
ETH_00015205	-3	0.65	2.21	
ETH_00015210	6.1	3.68	1.06	
ETH_00015215	-13.6	2.39	6.15	
ETH_00015220	45.8	8.36	2.84	
ETH_00015225	11.3	5.95	2.45	
ETH_00015230	-2.5	0.74	2.08	
ETH_00015235	-13.6	1.66	5.42	
ETH_00015240	13.9	4	0.2	
ETH_00015245	-1.5	4.88	5.51	
ETH_00015250	-62.3	2.89	8.85	
ETH_00015255	-2.6	5.1	6.48	
ETH_00015260	-41.2	0.84	6.21	
ETH_00015265	168	7.39	0	
ETH_00015270	531.8	9.05	0	
ETH_00015275	-1.6	4.55	5.25	
ETH_00015280	2.1	5.5	4.4	
ETH_00015285	1.7	3.96	3.2	
ETH_00015290	15.5	5.78	1.83	
ETH_00015295	-2.3	4.17	5.38	
ETH_00015300	2.2	1.81	0.68	
ETH_00015305	1.5	1.63	1.05	
ETH_00015310	1.3	1.45	1.02	
ETH_00015315	1.3	0.63	0.26	
ETH_00015320	-2.8	3.85	5.33	
ETH_00015325	8.2	9.19	6.16	
ETH_00015330	-5.4	0.16	2.59	
ETH_00015335	-83.3	0.52	6.9	
ETH_00015340	-15.4	3.29	7.24	
ETH_00015345	2.1	2.94	1.84	
ETH_00015350	1.3	3.62	3.23	
ETH_00015355	3.4	6.55	4.77	
ETH_00015360	-1.3	1.93	2.35	
ETH_00015365	-41.3	2.71	8.08	
ETH_00015370	-278.5	0.97	9.09	
ETH_00015375	-3	3.86	5.43	
ETH_00015380	-11.7	0.88	4.43	
ETH_00015385	-3.3	0.65	2.39	
ETH_00015390	-2.4	4.19	5.43	
ETH_00015395	1.4	2.51	2.02	
ETH_00015400	3.9	6.56	4.59	
ETH_00015405	-8.8	2.13	5.27	
ETH_00015410	3.9	5.58	3.62	
ETH_00015415	-2.3	3.63	4.81	
ETH_00015420	-1.3	0.4	0.77	
ETH_00015425	1.4	0.91	0.43	
ETH_00015430	16.1	6.59	2.58	
ETH_00015435	11.2	4.98	1.49	
ETH_00015440	5.1	2.75	0.4	
ETH_00015445	-5.2	4.5	6.89	
ETH_00015450	36.1	5.31	0.13	
ETH_00015455	-39.7	3.45	8.76	
ETH_00015460	3.9	6.91	4.95	
ETH_00015465	2.1	5.96	4.88	
ETH_00015470	83.8	8.07	1.68	
ETH_00015475	176.6	9.01	1.55	
ETH_00015480	-3.8	0.07	1.98	
ETH_00015485	-2.4	0	1.27	
ETH_00015490	-24.6	0.76	5.38	
ETH_00015495	1.7	6.16	5.39	
ETH_00015500	-1.1	1.48	1.64	
ETH_00015505	1.1	0.35	0.16	
ETH_00015510	-1.7	1.53	2.32	
ETH_00015515	5.6	6.57	4.09	
ETH_00015520	2.3	5.78	4.56	
ETH_00015525	-1.5	0.58	1.21	
ETH_00015530	1.3	3.91	3.58	
ETH_00015535	-1.8	0.54	1.42	
ETH_00015540	4.7	7.62	5.39	
ETH_00015545	8.7	6.09	2.97	
ETH_00015550	-1.9	3.92	4.81	
ETH_00015555	-16.1	1.02	5.03	
ETH_00015560	20.3	4.76	0.41	
ETH_00015565	-1.3	6.03	6.38	
ETH_00015570	-27.3	2.18	6.95	
ETH_00015575	1	3.5	3.49	
ETH_00015580	13.3	4.15	0.41	
ETH_00015585	-1.3	4.87	5.3	
ETH_00015590	76	8.08	1.84	
ETH_00015595	-1.5	1.14	1.73	
ETH_00015600	11.5	7.5	3.98	
ETH_00015605	4.4	7.56	5.42	
ETH_00015610	-3.4	1.12	2.88	
ETH_00015615	8.8	3.4	0.27	
ETH_00015620	-29.3	0.4	5.28	
ETH_00015625	-1.4	3.38	3.91	
ETH_00015630	1.6	4.99	4.3	
ETH_00015635	4.6	2.82	0.62	
ETH_00015640	-1.1	2.21	2.32	
ETH_00015645	-9.3	3.57	6.78	
ETH_00015650	-14.4	3.69	7.54	
ETH_00015655	-13.4	4.24	7.99	
ETH_00015660	-6.8	0.88	3.64	
ETH_00015665	-26	0.59	5.29	
ETH_00015670	2.3	7.02	5.84	
ETH_00015675	1	4.76	4.69	
ETH_00015680	5.2	5.74	3.36	
ETH_00015685	-1.3	5.86	6.25	
ETH_00015690	-24.7	1.94	6.57	
ETH_00015695	-1.2	4.83	5.08	
ETH_00015700	3.9	4.42	2.46	
ETH_00015705	2.4	3.2	1.91	
ETH_00015710	10.4	6.14	2.76	
ETH_00015715	-9.4	3.6	6.83	
ETH_00015720	-2.4	3.61	4.89	
ETH_00015725	-2.8	2.62	4.09	
ETH_00015730	-287.5	3.9	12.06	
ETH_00015735	-1.6	4.56	5.22	
ETH_00015740	-16.2	2.11	6.12	
ETH_00015745	-14.2	1.64	5.47	
ETH_00015750	-1.3	6.09	6.45	
ETH_00015755	1.1	0.27	0.18	
ETH_00015760	-1.7	1.51	2.26	
ETH_00015765	-1.7	0.3	1.07	
ETH_00015770	-1.4	1.72	2.18	
ETH_00015775	1.2	5.68	5.36	
ETH_00015780	-1.3	5.35	5.69	
ETH_00015785	-40.5	1.98	7.32	
ETH_00015790	-1.6	0.5	1.2	
ETH_00015795	-1.5	2	2.63	
ETH_00015800	-6.5	1.65	4.33	
ETH_00015805	529.8	10.82	1.77	
ETH_00015810	-1.9	7.07	8.01	
ETH_00015815	-15.8	0.93	4.91	
ETH_00015820	-12.6	1.33	4.99	
ETH_00015825	-1	2.97	3.01	
ETH_00015830	-1	3.76	3.81	
ETH_00015835	1.1	1.89	1.81	
ETH_00015840	-14.1	0.28	4.09	
ETH_00015845	2.3	1.53	0.34	
ETH_00015850	-34.1	0.31	5.4	
ETH_00015855	2.8	6.54	5.05	
ETH_00015860	9.3	6.48	3.26	
ETH_00015865	-4.9	5.26	7.54	
ETH_00015870	23.7	4.88	0.32	
ETH_00015875	-3	1.82	3.42	
ETH_00015880	1.2	3.09	2.86	
ETH_00015885	-5.6	2.79	5.28	
ETH_00015890	7.3	7.79	4.92	
ETH_00015895	7.3	8.99	6.12	
ETH_00015900	47.6	6.8	1.23	
ETH_00015905	-1.9	1.85	2.76	
ETH_00015910	-2.6	1.37	2.72	
ETH_00015915	20.4	4.53	0.18	
ETH_00015920	6.9	5.26	2.48	
ETH_00015925	1.9	7.45	6.54	
ETH_00015930	-9.7	1.32	4.6	
ETH_00015935	-11.6	3.96	7.49	
ETH_00015940	23.5	5.96	1.41	
ETH_00015945	-85.4	4.9	11.32	
ETH_00015950	1.1	5.85	5.68	
ETH_00015955	-5.8	4.37	6.9	
ETH_00015960	-7.3	1.87	4.74	
ETH_00015965	-6.4	0.19	2.86	
ETH_00015970	-11	0.24	3.7	
ETH_00015975	-1	0.18	0.2	
ETH_00015980	3.3	7.36	5.62	
ETH_00015985	8.3	3.71	0.65	
ETH_00015990	-2.7	0.18	1.61	
ETH_00015995	-30.3	0.49	5.42	
ETH_00016000	3.4	6.87	5.1	
ETH_00016005	2	4.31	3.33	
ETH_00016010	1.1	5.82	5.72	
ETH_00016015	1.5	5.3	4.75	
ETH_00016020	207.3	10.89	3.19	
ETH_00016025	-1.2	0.17	0.45	
ETH_00016030	3	2.02	0.42	
ETH_00016035	2.6	5.26	3.85	
ETH_00016040	13.5	5.85	2.09	
ETH_00016045	1.9	1.45	0.5	
ETH_00016050	-3.1	1.28	2.92	
ETH_00016055	-3.5	4	5.81	
ETH_00016060	-1.1	6.91	7.05	
ETH_00016065	1.5	5.42	4.8	
ETH_00016070	16.2	6.47	2.45	
ETH_00016075	29.9	4.9	0	
ETH_00016080	3.2	5.56	3.88	
ETH_00016085	1.1	0.64	0.45	
ETH_00016090	-8.3	1.46	4.5	
ETH_00016095	1.7	6.83	6.07	
ETH_00016100	7.8	3.92	0.95	
ETH_00016105	34	5.3	0.22	
ETH_00016110	-8.4	0.71	3.79	
ETH_00016115	-29.7	0.36	5.25	
ETH_00016120	66.6	6.32	0.27	
ETH_00016125	-6.8	4.1	6.86	
ETH_00016130	-1.3	2.22	2.65	
ETH_00016135	7	3.02	0.21	
ETH_00016140	9.8	3.54	0.25	
