[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00012900	10.2	5.85	2.49	
ETH_00012905	5.9	4.36	1.8	
ETH_00012910	18.5	5.15	0.95	
ETH_00012915	-2.4	5.43	6.69	
ETH_00012920	-2.6	3.05	4.43	
ETH_00012925	1.4	5.53	5.01	
ETH_00012930	-6.8	0.72	3.48	
ETH_00012935	-1.1	3.39	3.53	
ETH_00012940	-3.1	4.35	5.99	
ETH_00012945	-1.8	3.9	4.73	
ETH_00012950	-1.4	5.03	5.54	
ETH_00012955	7.1	4.43	1.6	
ETH_00012960	-1.1	2.95	3.09	
ETH_00012965	1.4	5.05	4.57	
ETH_00012970	1	2.35	2.33	
ETH_00012975	5.6	3.38	0.91	
ETH_00012980	3.4	3.39	1.63	
ETH_00012985	-8.7	1.57	4.69	
ETH_00012990	-10.7	0.32	3.74	
ETH_00012995	-5.5	0.54	3.01	
ETH_00013000	-12.6	1.41	5.06	
ETH_00013005	4.1	3.84	1.8	
ETH_00013010	1.7	3.06	2.33	
ETH_00013015	-1.3	0.86	1.21	
ETH_00013020	-2	1.47	2.47	
ETH_00013025	10.6	4.42	1.01	
ETH_00013030	-88.9	0.46	6.93	
ETH_00013035	6.1	6.92	4.3	
ETH_00013040	123.1	7.24	0.3	
ETH_00013045	74.8	7.65	1.42	
ETH_00013050	-1.2	0.27	0.48	
ETH_00013055	18.9	4.71	0.47	
ETH_00013060	-3	3.01	4.58	
ETH_00013065	18.7	5.05	0.82	
ETH_00013070	2.9	8.37	6.82	
ETH_00013075	1.9	4.38	3.47	
ETH_00013080	1.2	4.54	4.27	
ETH_00013085	-1.1	6.8	6.93	
ETH_00013090	3.7	5.8	3.92	
ETH_00013095	-1.6	3.6	4.28	
ETH_00013100	36.9	7.84	2.63	
ETH_00013105	-228.8	1.04	8.87	
ETH_00013110	605.4	10.67	1.42	
ETH_00013115	7.1	4.45	1.62	
ETH_00013120	-1.3	1.85	2.26	
ETH_00013125	1.2	4.04	3.81	
ETH_00013130	-1.6	0.11	0.75	
ETH_00013135	-2.4	0	1.29	
ETH_00013140	-1.2	0.71	0.95	
ETH_00013150	-1.3	0	0.36	
ETH_00013155	-1.5	0	0.61	
ETH_00013160	-3.6	0	1.86	
ETH_00013165	2.9	1.79	0.26	
ETH_00013170	2.6	1.42	0.06	
ETH_00013174	7.8	3.67	0.7	
ETH_00013178	236.6	10.24	2.35	
ETH_00013180	3.1	6.88	5.22	
ETH_00013185	1	0.4	0.35	
ETH_00013190	1.8	0.89	0.06	
ETH_00013195	31.2	6.09	1.13	
ETH_00013200	4.3	4.32	2.21	
ETH_00013205	1.2	2.57	2.25	
ETH_00013210	-8.2	0.44	3.47	
ETH_00013215	-16.6	1.23	5.28	
ETH_00013220	-29.8	0.54	5.43	
ETH_00013225	-1.4	2.88	3.35	
ETH_00013230	-2.4	1.19	2.46	
ETH_00013235	2.3	7.43	6.22	
ETH_00013240	2.1	6.87	5.81	
ETH_00013245	7	6.43	3.61	
ETH_00013250	52.9	6.58	0.86	
ETH_00013255	2.8	8.08	6.59	
ETH_00013260	-8.3	2.04	5.09	
ETH_00013265	1	2.26	2.22	
ETH_00013270	-71.9	0.54	6.71	
ETH_00013275	-1.1	1.75	1.85	
ETH_00013280	-8.5	1.67	4.76	
ETH_00013285	1.3	5.34	5.01	
ETH_00013290	-2	2.47	3.47	
ETH_00013295	2.8	2.13	0.62	
ETH_00013300	-2.3	0.75	1.97	
ETH_00013305	-2.1	0.94	1.98	
ETH_00013310	-3	5.42	6.98	
ETH_00013315	-16.6	2.44	6.49	
ETH_00013320	12.3	8.58	4.96	
ETH_00013325	1	1.02	1.01	
ETH_00013330	-39.7	0.94	6.25	
ETH_00013335	-2.4	2.05	3.29	
ETH_00013340	-30	2.39	7.29	
ETH_00013345	-50.9	0.35	6.02	
ETH_00013350	3	1.59	0	
ETH_00013355	1.6	0.99	0.3	
ETH_00013360	19	6.38	2.13	
ETH_00013365	-1.9	5.04	5.97	
ETH_00013370	-3.8	1.37	3.32	
ETH_00013375	3.1	5.54	3.9	
ETH_00013380	-16	0.14	4.14	
ETH_00013385	-1	0.18	0.18	
ETH_00013400	22	7.04	2.58	
ETH_00013405	5.8	4.79	2.25	
ETH_00013410	8.8	4.14	1.01	
ETH_00013415	-1.3	4.94	5.35	
ETH_00013420	-10.3	0.63	3.98	
ETH_00013425	13.2	5.51	1.79	
ETH_00013430	-2	1.54	2.53	
ETH_00013435	-184.9	0.31	7.84	
ETH_00013440	2.6	1.69	0.34	
ETH_00013445	5.8	7.22	4.7	
ETH_00013450	1.2	1.15	0.89	
ETH_00013455	1.4	0.52	0.05	
ETH_00013460	1.2	0.47	0.24	
ETH_00013465	5.5	5.37	2.92	
ETH_00013470	-17.9	0.4	4.56	
ETH_00013475	-2.2	0	1.17	
ETH_00013480	2	3.63	2.65	
ETH_00013485	2.3	1.42	0.2	
ETH_00013490	3.4	1.98	0.21	
ETH_00013500	-1.6	0.26	0.94	
ETH_00013505	-1.3	0.54	0.95	
ETH_00013510	-1.3	0.6	0.97	
ETH_00013515	-2.5	0.29	1.62	
ETH_00013520	18.4	4.81	0.61	
ETH_00013525	1.1	0.09	0	
ETH_00013530	-44	0	5.46	
ETH_00013535	3.5	2.33	0.52	
ETH_00013540	-4.9	1.65	3.95	
ETH_00013545	-43.1	0.09	5.52	
ETH_00013550	-2.1	0.42	1.47	
ETH_00013555	-1.2	0.6	0.9	
ETH_00013560	-1.9	0.25	1.15	
ETH_00013565	-1	0.33	0.39	
ETH_00013570	-3.4	0	1.76	
ETH_00013575	-31	0.17	5.12	
ETH_00013580	-1.1	1.34	1.47	
ETH_00013585	-13.1	1.27	4.99	
ETH_00013590	-7.5	2.39	5.3	
ETH_00013595	-1.4	1.73	2.24	
ETH_00013600	-12.8	0.23	3.91	
ETH_00013605	1.3	7.14	6.72	
ETH_00013610	5	7.39	5.06	
ETH_00013615	-11.5	4.55	8.07	
ETH_00013620	116.3	7.07	0.2	
ETH_00013625	-1	0.05	0.11	
ETH_00013630	1.2	0.37	0.1	
ETH_00013635	1.3	0.35	0	
ETH_00013640	-24	0.27	4.86	
ETH_00013645	-21.2	3.17	7.57	
ETH_00013650	24	6.39	1.81	
ETH_00013655	1.9	7.82	6.89	
ETH_00013660	2.4	9.49	8.21	
ETH_00013665	1.6	5.16	4.46	
ETH_00013670	-2	3.21	4.22	
ETH_00013675	-1.9	3.58	4.54	
ETH_00013680	1.1	0.21	0.05	
ETH_00013685	37.4	5.31	0.09	
ETH_00013690	213.6	8.4	0.66	
ETH_00013695	7.4	6.96	4.07	
ETH_00013700	-1.1	8.23	8.4	
ETH_00013705	-12.2	4.22	7.82	
ETH_00013710	2.6	5.52	4.13	
ETH_00013715	1.6	5.65	5	
ETH_00013720	-8.4	0	3.08	
ETH_00013725	-172.1	0.06	7.49	
ETH_00013730	1	5.83	5.79	
ETH_00013735	17.4	5.04	0.92	
ETH_00013740	24.3	4.8	0.2	
ETH_00013745	94.8	6.74	0.17	
ETH_00013750	269.2	8.07	0	
ETH_00013755	-2	4.49	5.47	
ETH_00013760	4.3	2.12	0.02	
ETH_00013765	1.1	3.99	3.91	
ETH_00013770	2.6	3.89	2.52	
ETH_00013775	21.4	6.21	1.79	
ETH_00013780	-1.1	7.15	7.24	
ETH_00013785	-26.5	2.6	7.33	
ETH_00013790	-1.3	0.31	0.7	
ETH_00013795	-1.4	1.11	1.61	
ETH_00013800	1.3	0.67	0.31	
ETH_00013805	-4.5	0.65	2.83	
ETH_00013820	-5.7	5.18	7.69	
ETH_00013825	-95.1	0.29	6.86	
ETH_00013830	-32.9	3.53	8.57	
ETH_00013835	-6.1	0.74	3.35	
ETH_00013840	7.8	3.04	0.08	
ETH_00013845	1.6	0.63	0	
ETH_00013850	1.4	0.99	0.5	
ETH_00013855	-1.3	3.27	3.59	
ETH_00013860	2.5	3.63	2.31	
ETH_00013865	4.1	6.46	4.43	
ETH_00013870	-2.8	0	1.5	
ETH_00013875	54.8	8.02	2.24	
ETH_00013880	4.4	6.24	4.11	
ETH_00013885	3.5	4.49	2.67	
ETH_00013890	119.1	7.65	0.75	
ETH_00013895	-1.1	5.65	5.78	
ETH_00013900	-4.2	0.51	2.6	
ETH_00013905	2.1	5.16	4.06	
ETH_00013910	-1.1	0.21	0.37	
ETH_00013915	-1.4	1.03	1.49	
ETH_00013920	-220.7	0.2	7.99	
ETH_00013925	-1.2	1.81	2.07	
ETH_00013930	1	0.66	0.62	
ETH_00013935	42.5	6.46	1.06	
ETH_00013940	-30	1.33	6.24	
ETH_00013945	13.3	5.59	1.86	
ETH_00013950	2.3	3.5	2.32	
ETH_00013955	-14.6	0	3.87	
ETH_00013960	-3	7.23	8.83	
ETH_00013965	46.9	6.91	1.36	
ETH_00013970	6.7	3.18	0.43	
ETH_00013975	-1.1	0	0.15	
ETH_00013980	-1.3	0	0.35	
ETH_00013985	-1.5	1.21	1.75	
ETH_00013990	-1.2	0	0.26	
ETH_00013995	1.1	0.26	0.07	
ETH_00014025	-1.2	0.35	0.62	
ETH_00014030	-1.4	0	0.48	
ETH_00014035	1	0	0	
ETH_00014040	1	0	0	
ETH_00014045	-1.1	0	0.13	
ETH_00014050	1.6	0.66	0	
ETH_00014055	3.7	1.87	0	
ETH_00014060	-1.6	0	0.65	
ETH_00014065	11.1	6.31	2.85	
ETH_00014070	1.3	6.06	5.71	
ETH_00014075	11.3	4.92	1.42	
ETH_00014080	-3.8	2.5	4.41	
ETH_00014085	-5	3.32	5.64	
ETH_00014090	1	0	0	
ETH_00014095	1	0	0	
ETH_00014100	1	0	0	
ETH_00014105	1	0	0	
ETH_00014110	-10.8	2.77	6.21	
ETH_00014115	-19.8	0	4.31	
ETH_00014120	-17.6	0.18	4.31	
ETH_00014125	-54.7	0.53	6.31	
ETH_00014130	2.1	2.83	1.74	
ETH_00014135	1.3	1.26	0.89	
ETH_00014140	1.2	4.48	4.2	
ETH_00014145	9.7	3.6	0.32	
ETH_00014150	-1.2	0.16	0.42	
ETH_00014155	40.3	5.88	0.54	
ETH_00014160	-18	0.23	4.4	
ETH_00014165	-12.2	0.79	4.4	
ETH_00014170	1.3	5.46	5.11	
ETH_00014175	1.1	4.25	4.05	
ETH_00014180	-1.6	5.73	6.39	
ETH_00014185	-2.3	5	6.2	
ETH_00014190	-121.3	0.55	7.47	
ETH_00014195	-3	1.21	2.77	
ETH_00014200	1.2	5.46	5.17	
ETH_00014205	2.6	5.11	3.74	
ETH_00014210	-178.8	0.5	7.98	
ETH_00014215	4.8	6.57	4.31	
ETH_00014220	4	4.49	2.48	
ETH_00014225	-3.8	0.88	2.81	
ETH_00014230	-4.5	0.34	2.5	
ETH_00014235	1.8	8.09	7.24	
ETH_00014240	18.5	4.57	0.36	
ETH_00014245	46.6	5.89	0.35	
ETH_00014250	-5.2	3.08	5.46	
ETH_00014255	-2.5	6.25	7.57	
ETH_00014260	-2.7	4.77	6.18	
ETH_00014265	-5.9	0.45	3.01	
ETH_00014270	-1	4.24	4.25	
ETH_00014275	-92.9	0.28	6.81	
ETH_00014280	-75.1	0.12	6.35	
ETH_00014285	1	0	0	
ETH_00014290	1.2	0.33	0.08	
ETH_00014295	9.7	5.53	2.25	
ETH_00014300	72.5	8.01	1.83	
ETH_00014305	20.9	4.77	0.39	
ETH_00014310	-1.2	0.08	0.33	
ETH_00014315	-1.4	1.95	2.44	
ETH_00014320	-1.6	7.17	7.82	
ETH_00014325	1.2	1.91	1.64	
ETH_00014330	-10.1	2.67	6	
ETH_00014335	-23.6	1.74	6.3	
ETH_00014340	-7.7	3.82	6.77	
ETH_00014345	1.9	3.27	2.38	
ETH_00014350	23.5	6.76	2.21	
ETH_00014355	1.2	0.76	0.49	
ETH_00014360	3.2	7.67	6.01	
ETH_00014365	-1	3.23	3.29	
ETH_00014370	-4.9	2.19	4.48	
ETH_00014375	5.2	7.02	4.65	
ETH_00014380	-1.2	4.23	4.46	
ETH_00014385	-2.5	3.45	4.78	
ETH_00014390	-25.8	0	4.69	
ETH_00014395	4.1	8.4	6.38	
ETH_00014400	-1.4	4.21	4.71	
ETH_00014405	-2.2	4.4	5.56	
ETH_00014410	4.5	5.46	3.29	
ETH_00014415	-5.2	5.61	8	
ETH_00014420	5.2	7.99	5.63	
ETH_00014425	1.9	2.38	1.42	
ETH_00014430	1.3	3.92	3.58	
ETH_00014435	2	6.71	5.7	
ETH_00014440	-1.2	7.3	7.58	
ETH_00014445	-666.7	1.63	11.01	
ETH_00014450	-1.6	0.68	1.34	
ETH_00014455	-1.7	0.22	0.99	
ETH_00014460	4.3	6.07	3.95	
ETH_00014465	10.4	3.77	0.39	
ETH_00014470	-1.1	0.12	0.25	
ETH_00014475	-2.4	4.85	6.14	
ETH_00014480	1.1	1	0.87	
ETH_00014485	1.7	4.9	4.09	
ETH_00014490	-1.1	2.46	2.65	
ETH_00014495	52.9	8.38	2.66	
ETH_00014500	-66.1	0.13	6.17	
ETH_00014505	-1.9	0.85	1.75	
ETH_00014510	1.1	0.18	0.05	
ETH_00014515	-3.1	4.44	6.06	
ETH_00014520	-4.8	3.05	5.33	
ETH_00014525	2.1	4.81	3.75	
ETH_00014530	-3.6	0.62	2.48	
ETH_00014535	-7.1	1.53	4.35	
ETH_00014540	1	0.35	0.33	
ETH_00014545	1.4	0.45	0	
ETH_00014550	-25.4	0.71	5.38	
ETH_00014555	1	0	0	
ETH_00014560	1	0	0	
ETH_00014565	1.2	0.31	0.03	
ETH_00014570	3.1	4.3	2.67	
ETH_00014575	-1.1	3.82	3.94	
ETH_00014580	-31.6	2.06	7.04	
ETH_00014585	12.8	6.13	2.45	
ETH_00014590	-7	2.01	4.82	
ETH_00014595	-1.8	0.34	1.18	
ETH_00014600	-1.5	0.59	1.2	
ETH_00014605	1.6	1.15	0.51	
ETH_00014610	-1.3	0.24	0.59	
ETH_00014615	1.7	4.75	4.02	
ETH_00014620	15	7.01	3.1	
ETH_00014625	10	8.55	5.23	
ETH_00014630	1.1	5.02	4.88	
ETH_00014635	14.1	8.98	5.16	
ETH_00014640	-14.1	0.37	4.19	
ETH_00014645	-3.4	3.6	5.36	
ETH_00014650	-1.6	0.36	1.06	
ETH_00014655	1.2	1.9	1.62	
ETH_00014660	-40	0.2	5.52	
ETH_00014665	-14.6	0.59	4.46	
ETH_00014670	3.8	3.85	1.91	
ETH_00014675	-3	1.21	2.78	
ETH_00014680	-296.5	2.33	10.54	
ETH_00014685	-6.7	0.1	2.84	
ETH_00014690	1.4	8.71	8.25	
ETH_00014695	-1.8	2.08	2.91	
ETH_00014700	5.2	7.29	4.92	
ETH_00014705	-23.6	1.04	5.6	
ETH_00014710	1.2	4.97	4.75	
ETH_00014715	3.8	5.34	3.43	
ETH_00014720	-3.4	0.3	2.07	
ETH_00014725	3.1	3.28	1.67	
ETH_00014730	-9.7	0.58	3.86	
ETH_00014735	3	3.42	1.84	
ETH_00014740	5.2	6.52	4.14	
ETH_00014745	2.6	5.26	3.9	
ETH_00014750	-1.4	5.53	6.01	
ETH_00014755	-34.4	0.38	5.48	
ETH_00014760	-3.1	4.71	6.34	
ETH_00014765	-2.9	0	1.54	
ETH_00014770	-3.7	0	1.9	
ETH_00014775	6.6	5.92	3.19	
ETH_00014795	-2.4	4.64	5.92	
ETH_00014800	9.5	6.37	3.13	
ETH_00014805	-1.3	0.22	0.59	
ETH_00014810	-1.5	0.08	0.62	
ETH_00014815	4.3	2.23	0.14	
ETH_00014820	4.7	3.8	1.58	
ETH_00014825	3.4	3.11	1.35	
ETH_00014830	2.9	1.58	0.05	
ETH_00014835	27.1	5.2	0.44	
ETH_00014840	1	0.07	0	
ETH_00014845	7.1	4.08	1.25	
ETH_00014850	-2	4.8	5.8	
ETH_00014855	-14.9	4.97	8.88	
ETH_00014860	-3.9	0.54	2.51	
ETH_00014865	28.4	5.29	0.47	
ETH_00014870	-1.9	3.51	4.41	
ETH_00014875	-2.6	6.94	8.3	
ETH_00014880	-2.4	0.97	2.21	
ETH_00014885	-1.3	1.79	2.14	
ETH_00014890	-1.2	0.07	0.31	
ETH_00014895	2	4.69	3.67	
ETH_00014900	10	3.32	0	
ETH_00014905	22.7	4.97	0.47	
ETH_00014910	-6.9	0.18	2.96	
ETH_00014915	18.2	5.76	1.57	
ETH_00014920	10.3	3.8	0.44	
ETH_00014925	-3.9	2.64	4.59	
ETH_00014930	-16.7	0.26	4.31	
ETH_00014935	2.9	1.52	0	
ETH_00014940	-9.6	2.45	5.71	
ETH_00014945	-1.8	1.99	2.87	
ETH_00014950	-9.4	4.35	7.58	
ETH_00014955	-3.8	4.04	5.95	
ETH_00014960	-1.4	0.72	1.23	
ETH_00014965	5.7	3.42	0.9	
ETH_00014970	-50.3	1.47	7.12	
ETH_00014975	6.6	3.11	0.4	
ETH_00014980	3.9	2.17	0.19	
ETH_00014985	-2.4	7.84	9.13	
ETH_00014990	-3.9	4.04	5.99	
ETH_00014995	-1.3	5.22	5.6	
ETH_00015000	-1.2	0.2	0.51	
ETH_00015005	6.9	4.15	1.37	
ETH_00015010	-1.8	4.72	5.57	
ETH_00015015	28.6	5.18	0.34	
ETH_00015020	1.9	5.41	4.45	
ETH_00015025	4.9	5.61	3.33	
ETH_00015030	17.2	8.9	4.79	
ETH_00015035	-1.3	0.33	0.72	
ETH_00015040	1	3.98	3.97	
ETH_00015045	21.6	7.49	3.06	
ETH_00015050	-8.3	3.86	6.91	
ETH_00015055	-1.2	2.66	2.94	
ETH_00015060	433.3	9.54	0.78	
ETH_00015065	-10	0.35	3.68	
ETH_00015070	-5.8	3.22	5.77	
ETH_00015075	-1.3	3.15	3.58	
ETH_00015080	-2.4	3.2	4.46	
ETH_00015085	-1.6	6.04	6.75	
ETH_00015090	-2.7	1.74	3.17	
ETH_00015095	-44.2	2.03	7.5	
ETH_00015100	-1	0.04	0.07	
ETH_00015105	-7	0	2.8	
ETH_00015110	-2.4	0.37	1.64	
ETH_00015115	-51.8	0.81	6.51	
ETH_00015120	-3	0	1.58	
ETH_00015125	2	1.57	0.6	
ETH_00015130	3.6	2.35	0.49	
ETH_00015135	-17.3	0.13	4.24	
ETH_00015140	4	6.67	4.69	
ETH_00015145	1.7	5.22	4.42	
ETH_00015150	-2.2	2.78	3.89	
ETH_00015155	2.8	3.34	1.84	
ETH_00015160	1.5	0.95	0.34	
ETH_00015165	-2.5	1.08	2.39	
ETH_00015170	1.2	7.83	7.62	
ETH_00015175	1.2	0.99	0.76	
ETH_00015180	-1.4	7.17	7.67	
ETH_00015185	-14.3	0.28	4.12	
ETH_00015190	-1.3	8.55	8.91	
ETH_00015195	6.2	7.88	5.25	
ETH_00015200	-17.5	0.46	4.59	
ETH_00015205	-4.3	0.12	2.21	
ETH_00015210	38.6	6.34	1.06	
ETH_00015215	-17.1	2.06	6.15	
ETH_00015220	23.5	7.4	2.84	
ETH_00015225	8.8	5.59	2.45	
ETH_00015230	-3.4	0.32	2.08	
ETH_00015235	-11.4	1.91	5.42	
ETH_00015240	14.2	4.03	0.2	
ETH_00015245	-8.8	2.38	5.51	
ETH_00015250	-2.1	7.76	8.85	
ETH_00015255	-19.1	2.23	6.48	
ETH_00015260	-19.1	1.95	6.21	
ETH_00015265	1.1	0.1	0	
ETH_00015270	1	0	0	
ETH_00015275	-2.3	4.04	5.25	
ETH_00015280	-1.9	3.51	4.4	
ETH_00015285	3.1	4.85	3.2	
ETH_00015290	14.6	5.69	1.83	
ETH_00015295	1.8	6.24	5.38	
ETH_00015300	1.4	1.13	0.68	
ETH_00015305	1.1	1.12	1.05	
ETH_00015310	1.2	1.23	1.02	
ETH_00015315	4.3	2.35	0.26	
ETH_00015320	-1.1	5.22	5.33	
ETH_00015325	14.2	9.98	6.16	
ETH_00015330	-2.4	1.3	2.59	
ETH_00015335	-81.9	0.54	6.9	
ETH_00015340	-7.3	4.37	7.24	
ETH_00015345	1.2	2.16	1.84	
ETH_00015350	-1.7	2.45	3.23	
ETH_00015355	-10.8	1.34	4.77	
ETH_00015360	-5.1	0	2.35	
ETH_00015365	-92.2	1.55	8.08	
ETH_00015370	-202.3	1.43	9.09	
ETH_00015375	-2.3	4.23	5.43	
ETH_00015380	-2	3.43	4.43	
ETH_00015385	-3	0.81	2.39	
ETH_00015390	1.1	5.55	5.43	
ETH_00015395	2.8	3.52	2.02	
ETH_00015400	-1.6	3.89	4.59	
ETH_00015405	-4.5	3.1	5.27	
ETH_00015410	1.8	4.5	3.62	
ETH_00015415	-1.9	3.89	4.81	
ETH_00015420	-1.1	0.6	0.77	
ETH_00015425	177.2	7.89	0.43	
ETH_00015430	24.1	7.17	2.58	
ETH_00015435	12.4	5.12	1.49	
ETH_00015440	2.6	1.78	0.4	
ETH_00015445	-2.2	5.75	6.89	
ETH_00015450	16.7	4.19	0.13	
ETH_00015455	-1.7	7.98	8.76	
ETH_00015460	2	5.96	4.95	
ETH_00015465	5.7	7.39	4.88	
ETH_00015470	4	3.67	1.68	
ETH_00015475	4.3	3.67	1.55	
ETH_00015480	-3.3	0.27	1.98	
ETH_00015485	-2.4	0	1.27	
ETH_00015490	-4.4	3.24	5.38	
ETH_00015495	-3.2	3.71	5.39	
ETH_00015500	3.7	3.51	1.64	
ETH_00015505	2.8	1.65	0.16	
ETH_00015510	-1.2	2.11	2.32	
ETH_00015515	2.9	5.61	4.09	
ETH_00015520	-4.4	2.44	4.56	
ETH_00015525	-1.8	0.35	1.21	
ETH_00015530	2.7	5.03	3.58	
ETH_00015535	-1.8	0.58	1.42	
ETH_00015540	5.6	7.88	5.39	
ETH_00015545	2.1	4.07	2.97	
ETH_00015550	-16.8	0.75	4.81	
ETH_00015555	-26.2	0.32	5.03	
ETH_00015560	1.9	1.36	0.41	
ETH_00015565	1.4	6.86	6.38	
ETH_00015570	-3.2	5.25	6.95	
ETH_00015575	3.7	5.38	3.49	
ETH_00015580	1	0.43	0.41	
ETH_00015585	-1.7	4.49	5.3	
ETH_00015590	3.3	3.56	1.84	
ETH_00015595	-1	1.72	1.73	
ETH_00015600	3.5	5.78	3.98	
ETH_00015605	2.3	6.64	5.42	
ETH_00015610	-7.4	0	2.88	
ETH_00015615	1.1	0.37	0.27	
ETH_00015620	-1.4	4.76	5.28	
ETH_00015625	-1.4	3.46	3.91	
ETH_00015630	1.8	5.15	4.3	
ETH_00015635	9.1	3.81	0.62	
ETH_00015640	3.1	3.95	2.32	
ETH_00015645	-2.3	5.56	6.78	
ETH_00015650	-4.8	5.26	7.54	
ETH_00015655	-4.2	5.92	7.99	
ETH_00015660	-12.4	0	3.64	
ETH_00015665	-23.4	0.74	5.29	
ETH_00015670	2.2	6.98	5.84	
ETH_00015675	-5.7	2.18	4.69	
ETH_00015680	16.4	7.4	3.36	
ETH_00015685	-1.9	5.3	6.25	
ETH_00015690	-29.7	1.67	6.57	
ETH_00015695	1.4	5.57	5.08	
ETH_00015700	10.2	5.8	2.46	
ETH_00015705	8.3	4.97	1.91	
ETH_00015710	1.5	3.36	2.76	
ETH_00015715	-21	2.44	6.83	
ETH_00015720	-6.5	2.19	4.89	
ETH_00015725	-7.2	1.23	4.09	
ETH_00015730	-756.6	2.5	12.06	
ETH_00015735	-4	3.24	5.22	
ETH_00015740	-32.5	1.1	6.12	
ETH_00015745	-12.9	1.78	5.47	
ETH_00015750	-2.4	5.21	6.45	
ETH_00015755	1.6	0.85	0.18	
ETH_00015760	6	4.84	2.26	
ETH_00015765	1	1.07	1.07	
ETH_00015770	-1.6	1.46	2.18	
ETH_00015775	-13.2	1.63	5.36	
ETH_00015780	-32.9	0.65	5.69	
ETH_00015785	-13.2	3.6	7.32	
ETH_00015790	-1.9	0.26	1.2	
ETH_00015795	-1.7	1.83	2.63	
ETH_00015800	1	4.34	4.33	
ETH_00015805	1.6	2.48	1.77	
ETH_00015810	-2.6	6.62	8.01	
ETH_00015815	-2.7	3.46	4.91	
ETH_00015820	-2.1	3.92	4.99	
ETH_00015825	2.7	4.47	3.01	
ETH_00015830	1.6	4.5	3.81	
ETH_00015835	15.1	5.73	1.81	
ETH_00015840	-17.1	0	4.09	
ETH_00015845	-1.1	0.21	0.34	
ETH_00015850	-12.6	1.74	5.4	
ETH_00015855	2.8	6.53	5.05	
ETH_00015860	16.6	7.31	3.26	
ETH_00015865	-16.8	3.47	7.54	
ETH_00015870	69.7	6.44	0.32	
ETH_00015875	-8.4	0.34	3.42	
ETH_00015880	-4.5	0.7	2.86	
ETH_00015885	-18	1.11	5.28	
ETH_00015890	3.4	6.7	4.92	
ETH_00015895	-1.7	5.32	6.12	
ETH_00015900	23.6	5.79	1.23	
ETH_00015905	-1.7	2	2.76	
ETH_00015910	-2.5	1.38	2.72	
ETH_00015915	13.9	3.98	0.18	
ETH_00015920	89.1	8.96	2.48	
ETH_00015925	1.4	7	6.54	
ETH_00015930	2	5.59	4.6	
ETH_00015935	-7.2	4.63	7.49	
ETH_00015940	11.3	4.91	1.41	
ETH_00015945	-1416.8	0.85	11.32	
ETH_00015950	3.4	7.43	5.68	
ETH_00015955	-3.5	5.08	6.9	
ETH_00015960	-9.8	1.44	4.74	
ETH_00015965	-6.1	0.25	2.86	
ETH_00015970	-11.6	0.16	3.7	
ETH_00015975	31.2	5.17	0.2	
ETH_00015980	-17	1.53	5.62	
ETH_00015985	1.1	0.73	0.65	
ETH_00015990	-2.4	0.37	1.61	
ETH_00015995	-1.6	4.75	5.42	
ETH_00016000	12.6	8.75	5.1	
ETH_00016005	30.1	8.24	3.33	
ETH_00016010	1.6	6.39	5.72	
ETH_00016015	-1.4	4.27	4.75	
ETH_00016020	-6.5	0.49	3.19	
ETH_00016025	1.1	0.55	0.45	
ETH_00016030	12.6	4.08	0.42	
ETH_00016035	8.1	6.86	3.85	
ETH_00016040	26.8	6.84	2.09	
ETH_00016045	-1.4	0	0.5	
ETH_00016050	-2.6	1.56	2.92	
ETH_00016055	-1.1	5.68	5.81	
ETH_00016060	-2.9	5.51	7.05	
ETH_00016065	5.8	7.33	4.8	
ETH_00016070	13.3	6.19	2.45	
ETH_00016075	2.8	1.51	0	
ETH_00016080	-4.5	1.7	3.88	
ETH_00016085	7.5	3.36	0.45	
ETH_00016090	-1.5	3.89	4.5	
ETH_00016095	2.1	7.14	6.07	
ETH_00016100	18.7	5.18	0.95	
ETH_00016105	11.9	3.79	0.22	
ETH_00016110	-4.8	1.53	3.79	
ETH_00016115	1.1	5.39	5.25	
ETH_00016120	4	2.27	0.27	
ETH_00016125	-3.7	4.98	6.86	
ETH_00016130	-1.3	2.28	2.65	
ETH_00016135	3.3	1.95	0.21	
ETH_00016140	1.3	0.57	0.25	
ETH_00016145	-1.2	0.21	0.46	
ETH_00016150	10.3	3.75	0.38	
ETH_00016155	-29.6	4.01	8.89	
ETH_00016160	-15.1	5.19	9.1	
ETH_00016165	-312.2	0.37	8.65	
ETH_00016170	-3.9	2.18	4.14	
ETH_00016175	11.5	7.42	3.9	
ETH_00016180	32.5	8.34	3.32	
ETH_00016185	-1.9	0.16	1.11	
ETH_00016190	-1.2	3.11	3.35	
ETH_00016195	-1.4	0.85	1.35	
ETH_00016200	2.6	5.61	4.23	
ETH_00016205	5.3	3.29	0.88	
ETH_00016210	-1.5	0.36	0.91	
ETH_00016215	-2	0.16	1.16	
ETH_00016220	3.1	5.82	4.18	
ETH_00016225	2.8	1.85	0.37	
ETH_00016230	1.7	0.93	0.21	
ETH_00016235	1.1	3.29	3.1	
ETH_00016240	-3.8	4.53	6.44	
ETH_00016245	-1.6	1.76	2.43	
ETH_00016250	-15	1.47	5.37	
ETH_00016255	19.2	6.82	2.56	
ETH_00016260	-1.3	0.1	0.47	
ETH_00016265	-74.5	0.06	6.28	
ETH_00016270	-3	0.15	1.72	
