,DESeq normalised counts,,,DE of gametocytes over merozoites,,,,DE of gametocytes over sporozoites,,,
gene ID,gametocyte,merozoite,sporozoite,fold change,log2 fold change,p-value,adjusted p-value,fold change,log2 fold change,p-value,adjusted p-value
ETH_00025560,563.5716672462,3279.8254278518,1789.7467622564,0.1718297756,-2.5409480388,2.66703099269491E-005,0.0001478371,0.3148890553,-1.6670844806,0.0024504075,0.0057553161
ETH_00038315,62.4849798104,363.9005542645,363.2254461318,0.1717089438,-2.5419629082,0.0001206934,0.0005618403,0.1720280902,-2.5392839353,6.31E-05,0.0002124527
ETH_00038455,106.5710222795,621.13668989,891.8175565824,0.1715741865,-2.5430955805,2.45632149705018E-005,0.0001376626,0.1194986816,-3.064933393,3.86E-07,1.99E-06
ETH_00039040,69.8967036679,407.9016750263,25.4301304302,0.1713567459,-2.5449251067,0.0003065,0.0012676818,2.7485782607,1.4586855581,0.0886081749,0.1322768713
ETH_00001060,8713.726945149,50973.4888096847,4412.8345919524,0.1709462536,-2.5483852893,1.85359338731193E-005,0.0001072004,1.9746325777,0.9815842342,0.0450722993,0.0738100356
ETH_00030875,3276.7782225774,19186.3439957719,810.0750650046,0.1707870047,-2.5497298912,6.42857210220396E-006,4.26266655963001E-005,4.0450303486,2.0161505268,0.0006155014,0.0016744855
ETH_00043275,82.4631335584,483.0979878993,19.5278310921,0.1706964956,-2.5504946549,0.0003812985,0.0015339363,4.2228516403,2.0782175624,0.0006151532,0.0016740355
ETH_00036955,14.1439347253,82.8720637883,14.7997197239,0.1706719258,-2.5507023287,0.025028899,0.0520282067,0.9556893637,-0.0653863327,0.9985974696,1
ETH_00033935,763.6244683165,4495.8452045562,1616.1696794416,0.1698511478,-2.5576571274,1.30447839727106E-005,0.0000794,0.4724902824,-1.0816434367,0.0532136253,0.0853054865
ETH_00018560,5292.9056339203,31167.1007614352,278.9935633367,0.1698234839,-2.5578921204,9.10991709596145E-006,5.81657687778532E-005,18.9714256151,4.2457561896,1.89E-13,2.34E-12
ETH_00012000,236.2948424108,1394.1970429665,41.6299788403,0.1694845385,-2.5607744277,4.61357261372126E-005,0.0002413235,5.6760740455,2.5048934098,1.57E-05,6.00E-05
ETH_00016460,101.8753636418,603.4836195411,1062.9073772115,0.1688121439,-2.5665094032,0.0223479667,0.0473092456,0.0958459465,-3.3831387704,0.0007398843,0.0019776308
ETH_00021075,32751.9462425567,194172.40514165,204876.811574964,0.1686745664,-2.5676856418,0.0039832112,0.0111481041,0.1598616554,-2.6451041615,0.0041386396,0.0091481512
ETH_00018365,1042.6121313236,6183.0378892282,27.1026371223,0.1686245742,-2.5681132947,1.90841374189694E-005,0.0001097188,38.4690289221,5.2656255069,7.99E-16,1.38E-14
ETH_00013475,149.5374171053,887.5923465863,37.623245971,0.1684753341,-2.5693907084,0.000073772,0.000366012,3.9746016923,1.9908102905,0.0053640668,0.0114774239
ETH_00000040,2645.8985785932,15757.7911809173,3236.2738478308,0.1679104989,-2.5742356548,1.19841155583265E-005,7.36316972081958E-005,0.8175756141,-0.2905759293,0.8472812598,0.8892653729
ETH_00009380,2407.6495215897,14353.6086815445,3571.1454697315,0.1677382723,-2.5757161933,1.55393613690564E-005,9.18271587637761E-005,0.6741953085,-0.5687615068,0.4355088347,0.5172796844
ETH_00023165,393.1128496673,2347.3738692152,1083.7008556437,0.1674692109,-2.5780322131,2.76098892970039E-005,0.0001519377,0.3627503361,-1.4629511437,0.0057509552,0.0122296565
ETH_00038460,82.6960785861,494.1262641153,618.1799943939,0.1673581928,-2.5789889167,5.20867612960018E-005,0.0002703297,0.133773463,-2.9021361422,2.31E-06,1.03E-05
ETH_00040640,274.1884196405,1639.3746069736,45.5193759097,0.1672518401,-2.5799060114,2.59353778780558E-005,0.0001442013,6.0235540176,2.5906149572,2.15E-05,8.02E-05
ETH_00004120,922.1545814116,5513.7985168082,399.630093954,0.1672448818,-2.5799660339,1.78048004828923E-005,0.000103472,2.3075203679,1.2063433822,0.017389594,0.0321475695
ETH_00008260,2319.5034558416,13877.5628604741,6430.1626610756,0.1671405476,-2.5808663272,1.24064600015084E-005,7.59708329219886E-005,0.3607223609,-1.4710392376,0.0123007108,0.0239376484
ETH_00020135,433.9155472223,2596.1309536756,281.7322358838,0.1671393142,-2.5808769733,0.000018467,0.0001069796,1.5401700337,0.6230896322,0.3899096358,0.4721096946
ETH_00030240,2350.1529715345,14066.8318711935,13870.3666581244,0.167070524,-2.5814708717,0.0034016192,0.0097813973,0.1694369752,-2.5611793553,0.0049330874,0.0106720895
ETH_00037470,20184.1592778081,120861.815067359,4238.8901855348,0.167001954,-2.5820631121,0.000010701,6.64640663080838E-005,4.7616612826,2.2514649992,4.75E-05,0.0001640185
ETH_00011750,1581.6289271841,9474.8662514553,773.5256960404,0.1669288922,-2.5826944156,1.93962406860684E-005,0.0001114429,2.0447012107,1.0318900396,0.073454271,0.1126659615
ETH_00035290,1128.4307255078,6765.7318420185,247.6131116525,0.1667862032,-2.5839281434,9.68743666460986E-006,6.12106455179365E-005,4.5572333306,2.1881582385,1.73E-05,6.52E-05
ETH_00034250,1393.8183741724,8363.3742252435,1353.1278838674,0.1666574204,-2.5850425402,0.000015018,8.92084083549048E-005,1.0300714299,0.042744384,0.941824433,0.9627398511
ETH_00006525,2751.7860745552,16513.8820594351,316.6725270168,0.1666347177,-2.5852390832,9.33990753794114E-006,5.93889043312152E-005,8.6896899471,3.1193047018,2.70E-08,1.67E-07
ETH_00022425,1759.9718325103,10564.7222237784,7209.5619385907,0.1665895037,-2.5856305907,4.93786959117326E-006,3.35716260431183E-005,0.2441163343,-2.0343592629,0.0002463218,0.0007318546
ETH_00037700,250.6306553208,1505.3670137162,1643.1854107107,0.1664913958,-2.5864804734,2.39279029843539E-005,0.0001345981,0.1525273129,-2.7128604871,8.70E-06,3.47E-05
ETH_00031485,4497.665454949,27015.9367085424,1322.4847287675,0.1664819363,-2.5865624448,0.000007421,4.83265499328715E-005,3.4009205226,1.7659252916,0.0012623994,0.0031890729
ETH_00031975,674.8474908555,4056.2756711434,147.5195074106,0.1663712098,-2.5875222949,4.95178259233051E-006,3.36411499422364E-005,4.5746322144,2.1936557601,0.0002171222,0.0006530903
ETH_00013305,353.8334666784,2127.7650626475,20.2249277047,0.1662934846,-2.5881964501,1.85510918724614E-005,0.0001072004,17.4949187381,4.1288640583,4.75E-11,4.34E-10
ETH_00013140,45772.4732483761,275418.905568445,178.5270947298,0.1661921979,-2.5890754407,0.0043465238,0.0120065648,256.3895038882,8.0021933917,1.27E-13,1.61E-12
ETH_00041760,131.8038821239,795.0081566619,46.4604147377,0.1657893457,-2.5925767985,0.000121558,0.0005647123,2.8369071363,1.504318926,0.0194560027,0.035480188
ETH_00028160,8624.4163222132,52045.3602963493,2133.3685295945,0.1657096093,-2.5932708295,3.40913266543099E-006,2.39268664918402E-005,4.0426284548,2.0152936161,0.0005521552,0.0015206678
ETH_00041190,174.291585465,1051.8434265597,2770.3171277339,0.165701074,-2.5933451414,3.73281012570306E-006,0.000025959,0.0629139472,-3.9904763109,1.55E-11,1.52E-10
ETH_00013955,1156.6161845694,6983.5369057985,18.2921518035,0.1656204013,-2.5940476987,1.09455652088129E-005,6.78446582644082E-005,63.2301872953,5.9825415878,1.06E-18,2.65E-17
ETH_00005560,90.5268266846,546.8275856065,20.2920154232,0.165549122,-2.5946687355,0.0005597758,0.0021306886,4.461204311,2.1574332211,0.0007960594,0.0021032316
ETH_00018815,266.6943521178,1617.5897183504,49.1003200031,0.1648714437,-2.6005865545,0.000031977,0.0001735622,5.431621466,2.4413829405,1.04E-05,4.09E-05
ETH_00011920,6091.4747592496,36974.8412810639,12388.7471931735,0.1647464749,-2.6016804993,9.1674557282801E-006,5.8492214031348E-005,0.4916941693,-1.0241668478,0.0906722246,0.1348526672
ETH_00041235,38.9363149814,236.505647348,102.2716439474,0.1646316501,-2.6026863773,0.0012465826,0.0042407979,0.3807146681,-1.39321794,0.0823099062,0.1242106657
ETH_00012640,1476.0217935312,8965.611828791,322.3256290389,0.1646314632,-2.6026880154,9.91228517874297E-006,6.22434204892297E-005,4.5792877158,2.1951232121,0.0003780195,0.0010773672
ETH_00013465,5305.5178930969,32258.8057312034,3787.2362197631,0.1644672756,-2.6041275383,1.15867299266017E-005,7.14306242231848E-005,1.4008943687,0.4863481767,0.2414854693,0.3136708592
ETH_00012515,3493.1185062398,21294.2774699082,2970.5513387125,0.1640402456,-2.607878286,1.11932974584801E-005,6.92390820414729E-005,1.1759158849,0.2337848657,0.5994400397,0.6742228345
ETH_00001415,2148.4882835523,13107.1404448382,10397.0765859621,0.1639173924,-2.6089591556,0.000013994,8.41666987294329E-005,0.2066434989,-2.2747841187,8.69E-05,0.0002843133
ETH_00023875,382.9923285598,2344.0176920435,1579.2075053536,0.1633913984,-2.6135960589,2.46698874263765E-005,0.0001381756,0.2425218518,-2.0438133515,0.0005008023,0.0013909487
ETH_00000080,599.8086496662,3671.5744945151,65.0470374713,0.1633655127,-2.6138246397,7.4996099830161E-006,4.87020935836576E-005,9.2211524611,3.2049470702,5.60E-07,2.78E-06
ETH_00012200,2296.4813381914,14086.1039558088,3707.6344827784,0.1630316903,-2.61677567,8.33188135853712E-006,5.37624367151999E-005,0.6193925935,-0.691073963,0.3825052697,0.4645648728
ETH_00005045,2018.4429265563,12383.235605843,493.0637427062,0.1629980234,-2.6170736256,8.85629391193599E-006,5.67051408087747E-005,4.0936754252,2.0333967201,0.0003655659,0.001045126
ETH_00023110,1228.7857820728,7545.8631485348,8002.6316444605,0.1628423095,-2.6184525075,4.69224332849766E-006,3.21411622591687E-005,0.1535477124,-2.7032410763,1.28E-06,6.01E-06
ETH_00029460,502.9183041952,3090.8078491506,164.5833520164,0.1627141928,-2.6195879991,1.7990570390988E-005,0.0001044186,3.0557058052,1.6115056514,0.0024674435,0.005789391
ETH_00042145,289.4726695243,1779.5113623504,126.3154231278,0.1626697506,-2.6199820965,2.9374488131723E-005,0.0001609687,2.2916652801,1.1963963399,0.0818501574,0.1236594823
ETH_00009740,362.9674183389,2231.6987629701,2293.3682922994,0.1626417617,-2.6202303478,1.45162078778736E-005,8.6849757821455E-005,0.158268264,-2.6595561,7.42E-06,3.01E-05
ETH_00016040,423.733992234,2610.4604077171,5699.7157274364,0.1623215548,-2.6230735054,8.40866179994857E-006,5.4104816828442E-005,0.0743430045,-3.7496591944,4.22E-10,3.38E-09
ETH_00023430,832.6079005208,5135.2232670437,60.3721662268,0.1621366506,-2.6247178496,0.0033089223,0.0095756245,13.7912543571,3.7856817753,3.77E-05,0.0001330729
ETH_00032065,914.8805940226,5646.8986567114,4084.85630004,0.1620147004,-2.625803373,1.60638090831187E-005,9.46198799705453E-005,0.2239688564,-2.1586299602,9.38E-05,0.0003050284
ETH_00010260,1445.2828065099,8923.533113738,1806.3816586378,0.1619630687,-2.6262632121,9.85815213881785E-006,6.20315724928097E-005,0.8000982514,-0.3217509222,0.5040024139,0.5837964228
ETH_00002685,148.5653244381,917.4107519906,312.3232644088,0.1619398117,-2.6264703897,1.37697620361677E-005,8.30921354616365E-005,0.4756780598,-1.0719426111,0.0252074624,0.0445066221
ETH_00025925,182.3127789713,1126.5635189532,6.8059259379,0.1618308918,-2.6274410654,5.04613260778313E-005,0.000262192,26.7873586392,4.7434804265,1.37E-11,1.36E-10
ETH_00017410,1076.5571386649,6663.9324078173,319.7164577018,0.1615498287,-2.6299488744,1.49283009998767E-005,8.87912766120435E-005,3.367224654,1.7515599779,0.0012861045,0.0032453766
ETH_00030050,3293.453921116,20412.7815032955,6585.702931631,0.1613427313,-2.6317995109,8.86441906488321E-006,5.67173629368825E-005,0.5000914793,-0.9997360708,0.1554245129,0.2148963831
ETH_00027890,2272.2876473918,14105.6650197164,906.0501066739,0.1610904303,-2.6340573029,7.44275894815689E-006,4.84018051624971E-005,2.5079050603,1.3264827342,0.0046619404,0.0101481402
ETH_00004105,874.7895638505,5433.8900120773,3604.0500276191,0.16098772,-2.6349774497,1.26466780117191E-005,7.72840568810559E-005,0.2427240347,-2.0426111229,0.0005449257,0.0015025645
ETH_00010515,57.8669650876,359.5872427246,27.9933518451,0.1609260792,-2.6355299514,0.0003816106,0.0015345153,2.0671681408,1.0476557405,0.0775864731,0.1178800687
ETH_00032075,1361.8601700108,8470.7509403585,2339.0817291146,0.1607720708,-2.6369112904,0.000007285,4.76814177714517E-005,0.5822200024,-0.7803636901,0.1848956898,0.2488458006
ETH_00024115,154.2576551763,959.746829343,34.8493347993,0.1607274444,-2.6373118027,9.45702253778012E-005,0.0004543753,4.4264160583,2.1461390628,0.0002503596,0.0007426471
ETH_00030060,2267.400941603,14122.8673350158,1302.6979953954,0.1605482009,-2.6389215969,6.51091147938036E-006,4.30475045926568E-005,1.740542282,0.799536861,0.0570073117,0.0903281397
ETH_00018410,283.9490959286,1769.0371610574,415.737467511,0.160510532,-2.6392601307,0.000020323,0.0001164011,0.6830009757,-0.5500404555,0.4365437112,0.5180386571
ETH_00040160,92.1758870605,574.7727390599,157.2921186054,0.1603692743,-2.6405303374,7.59517383015785E-005,0.0003756009,0.5860172008,-0.7709850835,0.305000695,0.3829230217
ETH_00034905,6433.6598662609,40140.1591782193,24.8443424636,0.1602798793,-2.6413347669,7.33966347804803E-005,0.0003643476,258.9587498919,8.0165784959,1.61E-23,6.91E-22
ETH_00035185,2783.1063947396,17373.6840305577,3181.677879427,0.160190918,-2.6421357378,1.04037893374391E-005,6.48389166084658E-005,0.8747291524,-0.193091719,0.8678482007,0.9046875518
ETH_00007410,3286.2061910914,20515.1733212054,604.9832274786,0.1601841788,-2.6421964335,4.50151638046035E-006,3.09508933348306E-005,5.4318963598,2.4414559533,1.43E-05,5.48E-05
ETH_00003830,515.5703437722,3219.4895805384,2557.7864534926,0.1601403983,-2.6425907952,4.40045439511099E-006,3.03016950196171E-005,0.2015689555,-2.3106546347,5.44E-05,0.0001857238
ETH_00017980,3680.7501552071,22988.3943433883,8770.8873210748,0.1601134077,-2.6428339727,7.31407835566962E-006,4.7803474869004E-005,0.4196553918,-1.252722978,0.0303402293,0.0522660138
ETH_00031170,1573.926222252,9831.0600627346,368.7800439092,0.1600973051,-2.6429790716,0.000006589,4.35325288236965E-005,4.2679267717,2.0935354229,3.79E-05,0.0001337518
ETH_00004710,3659.8728281136,22884.0639564652,66.8327962172,0.1599310697,-2.6444778573,4.06548880541806E-006,2.81437935209669E-005,54.7616295482,5.7750934726,1.14E-18,2.83E-17
ETH_00041735,123.5277323763,772.4650530605,12.6132085448,0.159913684,-2.6446346979,3.12418529011851E-005,0.0001698752,9.7935217623,3.291827748,3.03E-06,1.33E-05
ETH_00033400,3607.7464846043,22611.6185725914,342.9935475658,0.1595527747,-2.6478943965,4.83154626718969E-006,3.28977821954021E-005,10.5184091952,3.3948446227,3.02E-09,2.15E-08
ETH_00003875,888.6484091787,5570.1298729974,133.655532283,0.1595381848,-2.6480263263,1.50914092675177E-005,0.000089528,6.6487963049,2.7330931794,9.24E-07,4.42E-06
ETH_00025930,4091.4993948338,25650.4339531635,993.8485848585,0.1595099483,-2.6482816899,8.2075679185421E-006,5.30353043121658E-005,4.1168236864,2.0415316628,0.0001366621,0.0004315149
ETH_00026440,807.9788260463,5068.8983174757,3712.0548817883,0.1593992965,-2.6492828324,1.40927978059225E-005,8.45938731455508E-005,0.2176634915,-2.1998286493,0.0001562256,0.0004854229
ETH_00035190,1759.911659857,11063.0793492476,10945.622874999,0.1590797286,-2.6521780894,7.29819769818809E-006,4.77338751242065E-005,0.1607867985,-2.6367791367,6.64E-06,2.71E-05
ETH_00017085,83.6160145528,525.6645039676,2578.8672154867,0.1590672642,-2.6522911328,7.33285182259416E-006,4.78576108936689E-005,0.032423544,-4.9468144003,1.68E-15,2.76E-14
ETH_00030065,1407.1488840026,8846.3835007531,661.7456180331,0.1590648748,-2.6523128044,1.38181914206681E-005,8.33292653814774E-005,2.1264196478,1.08842634,0.0158334421,0.0297322533
ETH_00013100,1842.6035909314,11589.4681468425,10776.4506173141,0.1589894866,-2.6529967262,5.18861899438052E-006,3.51454786226636E-005,0.1709842745,-2.5480644486,8.19E-06,3.29E-05
ETH_00036000,615.175834351,3880.863558831,1973.2469573905,0.1585151926,-2.6573069757,1.59073059108152E-005,9.38191720299146E-005,0.3117581568,-1.6815007878,0.0018659592,0.0045241361
ETH_00022435,402.6367925861,2544.8230117849,725.3534558676,0.1582179942,-2.6600144072,3.53048551441817E-005,0.0001895948,0.5550904726,-0.8492051637,0.172004059,0.234170065
ETH_00022965,1918.6735171685,12139.1610816574,480.5360482673,0.1580565168,-2.6614875751,6.68220967981219E-006,4.41161223723635E-005,3.9927774911,1.9973926759,0.0002126626,0.0006403647
ETH_00020575,2081.4395765738,13197.2147730097,795.1306419321,0.1577180952,-2.6645799026,7.83661892137318E-005,0.0003848294,2.6177328187,1.3883178548,0.0066513863,0.0139435094
ETH_00019985,44.5632552998,282.6585709963,194.804204237,0.1576575412,-2.6651339152,0.0031581698,0.0091943654,0.2287592071,-2.1280982848,0.0094263499,0.0188980882
ETH_00019105,3736.2130150534,23731.5689885885,684.8119914752,0.1574364096,-2.6671588702,4.83892015742654E-006,3.29234209667112E-005,5.4558230019,2.4477968411,1.10E-05,4.31E-05
ETH_00031330,6776.2386571201,43050.909889083,8445.7445708907,0.1574005909,-2.6674871376,5.2293798077E-006,3.53952977488537E-005,0.8023257867,-0.3177399288,0.5836410995,0.66099808
ETH_00005240,2029.3967937198,12920.2823893807,3715.3106772126,0.1570706222,-2.6705147245,5.95085977006732E-006,3.99232680456575E-005,0.5462253281,-0.8724318824,0.121491264,0.1738300497
ETH_00023060,1642.3146413244,10460.0381265017,144.8965956439,0.1570084756,-2.6710856541,5.75049530535658E-006,3.86643472115501E-005,11.3343908049,3.5026349468,5.12E-08,3.02E-07
ETH_00014885,530.154558714,3380.5492730712,295.0028949683,0.156824976,-2.6727727528,8.53194243426866E-006,5.48207343452586E-005,1.7971164614,0.8456839052,0.2796338334,0.3556575832
ETH_00021940,0.6509687814,4.153215218,0.777462669,0.156738514,-2.6735683708,0.6801081808,0.7690304922,0.8372990851,-0.2561850462,0.9756125111,0.9858368011
ETH_00041130,239.2378842333,1529.9855239141,10.5865562397,0.1563661097,-2.6770002338,1.31284245322786E-005,7.98026285359828E-005,22.598272641,4.4981405955,1.08E-10,9.45E-10
ETH_00003555,4094.2293147323,26188.3219291216,574.8665946849,0.1563379787,-2.677259805,3.36109668564452E-006,2.3644291565012E-005,7.1220511899,2.8322928051,6.19E-06,2.55E-05
ETH_00000885,176.8741940078,1133.3173066974,28.8631841295,0.1560676723,-2.6797563652,2.31166803273211E-005,0.0001305692,6.1280208453,2.6154212048,5.55E-05,0.0001892023
ETH_00031175,1712.5791150575,10977.0189249668,317.3127461828,0.1560149551,-2.6802437667,4.81042020088114E-006,3.27783972463327E-005,5.3971330672,2.4321932576,2.63E-06,1.17E-05
ETH_00004115,2426.33200163,15607.1389991544,251.2081704295,0.1554629584,-2.685357219,5.45755812942277E-006,3.68304440627614E-005,9.6586508213,3.2718216788,5.00E-09,3.46E-08
ETH_00017195,295.9861792263,1904.1136644775,231.2556810855,0.1554456463,-2.6855178843,1.12707811560553E-005,6.9671143135399E-005,1.2799087912,0.3560410046,0.9092450455,0.9371495373
ETH_00031425,1677.4057452081,10799.8724683893,1215.7331352538,0.1553171808,-2.6867106686,7.55977094787079E-005,0.0003742558,1.3797483153,0.464405124,0.2564217845,0.3304478822
ETH_00017140,4703.8716642741,30314.6939919087,115.5352078334,0.1551680405,-2.6880966546,3.62279597552467E-006,2.52902758077177E-005,40.7137508339,5.3474442336,2.17E-17,4.46E-16
ETH_00038810,425.3479647994,2748.0091149751,3925.6304662407,0.1547840444,-2.6916713333,0.0008893718,0.0031757526,0.1083515039,-3.2062089169,0.000107858,0.0003475128
ETH_00019500,2626.058770989,17027.393642114,3163.9044828991,0.1542255278,-2.6968865116,0.000006168,4.11082681356082E-005,0.830005705,-0.268806842,0.6906827705,0.7554213943
ETH_00021175,3479.3006084821,22630.4841671722,16.0963192604,0.1537439757,-2.7013982136,3.38807490697032E-006,2.38157129824323E-005,216.1550446532,7.7559226962,3.88E-28,3.12E-26
ETH_00033245,1463.6656268957,9529.741716648,6852.7139957391,0.1535892231,-2.7028511046,1.38080907259983E-006,1.04274074648412E-005,0.2135891893,-2.2270894672,4.21E-05,0.000146977
ETH_00014935,386.2987380316,2515.2245060989,311.4444362766,0.1535841978,-2.7028983094,0.000007646,4.95820678556036E-005,1.2403456059,0.3107421646,0.530688968,0.6101557609
